id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime,star
26,重庆WFC会仙楼观景台,{人文景观;网红打卡点;城市地标;夜经济热点},29.565159,106.584095,9:30,22:00,118,0.5,1,4.7
27,探索舱·云端乐园,{游乐园/体育娱乐;沉浸式体验;亲子友好;夜经济热点},29.57186,106.594087,10:00,21:00,120,2,3,4.3
28,黑山谷风景区,{自然风光;小众秘境},28.893579,107.004348,8:30,16:00,80,1.5,3,4.6
29,三峡博物馆,{博物馆/纪念馆;历史古迹},29.56842,106.55682,9:00,17:00,0,1,1.5,4.7
30,朝天门号两江夜景游轮,{游乐园/体育娱乐;夜经济热点;沉浸式体验},29.572767,106.5963,11:30,22:30,138,2,2.5,4.3
31,金佛山,{自然风光},29.055206,107.133913,9:00,17:00,60,1,2,4.8
32,梦幻奥陶纪景区,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},28.839092,106.953253,9:30,19:00,210,1,2,4.4
33,重庆十八梯传统风貌区,{文化旅游区;网红打卡点;夜经济热点;城市地标},29.55895,106.579597,0:00,24:00,0,3,4,4.8
34,白公馆,{历史古迹;红色景点},29.582968,106.438582,9:00,16:30,0,1,2.5,4.7
35,万州大瀑布,{自然风光;小众秘境},30.663286,108.263256,8:30,16:00,86,1,1.5,4.6
36,白鹤梁水下博物馆,{博物馆/纪念馆;网红打卡点},29.718473,107.398829,9:00,17:00,50,0.5,1.5,4.6
37,朝天门广场,{人文景观;城市地标;夜经济热点},29.573221,106.594506,0:00,24:00,0,0.5,1,4.8
38,酉阳桃花源,{文化旅游区;节庆限定},28.857402,108.756661,8:00,17:00,83,0.5,1,4.7
39,巫峡·神女景区,{自然风光;小众秘境},31.052786,109.968616,8:30,17:00,0,1,1.5,4.8
40,重庆夜游,{人文景观;夜经济热点;沉浸式体验},29.56859,106.582999,0:00,24:00,0,0.5,1,4.1
41,芙蓉洞,{自然风光},29.225564,107.916276,8:30,17:00,150,0.5,2,4.6
42,山城步道,{人文景观;小众秘境},29.556344,106.575293,0:00,24:00,0,0.5,1.5,4.2
43,山城巷历史文化风貌区,{历史古迹;夜经济热点;网红打卡点},29.556359,106.57529,0:00,24:00,0,3,4,4.8
44,欢乐海底世界,{游乐园/体育娱乐;亲子友好;沉浸式体验},29.557058,106.523161,9:00,17:30,110,3,3.5,4.6
45,重庆园博园,{公园;亲子友好},29.686395,106.560447,9:00,17:00,0,2.5,3,4.8
46,重庆三峡游船,{游乐园/体育娱乐;网红打卡点},29.573934,106.594417,0:00,24:00,0,1,2,4.7
47,重庆长江索道南站,{游乐园/体育娱乐},29.558439,106.600612,8:00,22:00,20,2,3,4.7
48,乐和乐都动物主题乐园,{游乐园/体育娱乐;亲子友好},29.295291,105.919906,0:00,24:00,200,2,3,4.6
49,红池坝国家森林公园,{公园},31.549584,109.08992,0:00,24:00,90,2,3,4.6
50,武陵山大裂谷,{自然风光;网红打卡点},29.495632,107.585755,8:30,16:00,135,3,4,4.6
51,重庆自然博物馆（新馆）,{博物馆/纪念馆;沉浸式体验},29.824815,106.41421,9:00,17:00,0,2.5,3,4.8
52,重庆建川海疆博物馆（166舰）,{博物馆/纪念馆},29.521631,106.53618,9:00,22:00,50,1,2,4.6
53,云阳龙缸国家地质公园,{公园},30.683128,109.017312,8:00,18:30,95,0.5,1.5,4.7
54,重庆融创渝乐小镇,{游乐园/体育娱乐;亲子友好},29.63457,106.369739,16:00,21:00,99,2,3.5,4.7
55,重庆融创文旅城,{游乐园/体育娱乐;亲子友好},29.632575,106.358503,0:00,24:00,0,2,3.5,4.6
56,观音桥步行街,{商业街区},29.580817,106.5385,0:00,24:00,0,1,2.5,4.6
57,重庆融创水世界,{游乐园/体育娱乐;亲子友好},29.630592,106.363028,10:00,18:00,79,1.5,3,4.4
58,重庆融创海世界,{游乐园/体育娱乐;亲子友好},29.631164,106.364421,10:00,17:00,129,0.5,2,4.7
59,大圆祥博物馆,{博物馆/纪念馆},29.392555,106.226883,9:00,16:00,50,0.5,2,4.5
60,重庆玛雅海滩水公园,{游乐园/体育娱乐;亲子友好},29.673205,106.519907,10:30,22:00,79,2,3.5,4.9
61,夜游两江,{游乐园/体育娱乐;网红打卡点},29.569629,106.59595,11:00,21:45,138,1,1.5,3.9
62,重庆乌江龚滩旅游度假区,{自然风光},28.925779,108.358152,8:00,16:30,0,1,2.5,3.9
63,人民大礼堂,{人文景观;城市地标},29.567945,106.560541,8:00,18:00,0,1.5,2,4.7
64,轮渡嘉陵,{游乐园/体育娱乐},29.593263,106.45477,10:00,17:00,0,2.5,3,4.7
65,漫游重庆·都市观光巴士,{游乐园/体育娱乐},29.56225,106.593099,7:30,21:30,15,1,2,4.3
66,北山石刻,{历史古迹;小众秘境},29.718523,105.716817,9:00,18:00,58,1.5,2,3.0
67,长嘉汇弹子石老街,{历史古迹},29.584959,106.593526,10:00,22:00,0,1.5,3,4.7
68,四面山,{自然风光;小众秘境},28.622101,106.397459,8:00,18:00,90,2.5,4,4.5
69,二厂文创公园,公园,29.557572,106.546518,0:00,24:00,0,2.5,3,4.7
70,重庆建川博物馆聚落,{博物馆/纪念馆},29.525626,106.52902,9:00,17:30,45,0.5,2,4.7
71,皇冠大扶梯,{游乐园/体育娱乐},29.558319,106.555938,8:00,20:00,0,3,4,4.7
72,佛影峡漂流,{游乐园/体育娱乐;亲子友好},29.249444,106.708684,9:00,15:00,98,1,2,4.4
73,长江游轮,{游乐园/体育娱乐},29.570169,106.596267,0:00,24:00,0,2,2.5,4.4
74,千厮门大桥,{人文景观},29.56991,106.586056,0:00,24:00,0,0.5,1.5,3.0
75,重庆国际马戏城,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},29.611,106.598138,19:00,20:45,0,1,2,4.8
76,小小三峡,{自然风光;网红打卡点;城市地标},31.242716,109.893738,8:00,17:30,0,0.5,1,4.6
77,十八梯,{历史古迹;夜经济热点;城市地标;网红打卡点},29.556812,106.578756,0:00,24:00,0,2,3,4.8
78,濯水古镇,{历史古迹;城市地标;网红打卡点;夜经济热点},29.305849,108.780358,0:00,24:00,0,2.5,4,4.7
79,濯水景区,{人文景观;网红打卡点;城市地标},29.299416,108.778624,8:30,16:30,0,0.5,1.5,4.6
80,武隆仙女峡漂流,{游乐园/体育娱乐;沉浸式体验;亲子友好},29.268719,107.706074,11:00,16:00,138,1,1.5,4.2
81,罗汉寺,{历史古迹;城市地标;网红打卡点},29.565842,106.588073,7:00,17:30,0,2,3,4.8
82,瞿塘峡,{自然风光;网红打卡点;城市地标},31.047313,109.585086,8:30,19:00,0,2.5,3,4.7
83,龙门浩老街,{人文景观;夜经济热点;网红打卡点;城市地标},29.562038,106.601191,0:00,24:00,0,2,3,4.8
84,石宝寨,{历史古迹;城市地标;网红打卡点},30.425896,108.198164,8:30,17:30,45,3,4,4.6
85,天坑寨子景区,{自然风光;网红打卡点;城市地标},29.454849,107.830872,8:30,17:30,85,0.5,1,3.8
86,阿依河景区,{自然风光;网红打卡点;城市地标},29.15722,108.12709,8:30,18:00,81,1,2,4.5
87,宝顶山景区,{自然风光;网红打卡点;城市地标},29.754546,105.801354,8:30,18:00,110,3,4,4.5
88,濯水景区蒲花暗河,{自然风光;网红打卡点;城市地标},29.310916,108.750264,8:30,16:30,74.9,0.5,1.5,4.4
89,芙蓉江,{自然风光;网红打卡点;城市地标},29.231941,107.913992,8:30,16:30,100,1.5,2,
90,汉海海洋公园,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},29.399657,106.550483,9:00,17:30,145,1.5,3,4.6
91,重庆杜莎夫人蜡像馆,{博物馆/纪念馆;亲子友好;城市地标},29.584385,106.592758,10:00,21:00,0,2,3,4.4
92,南滨路,{人文景观;夜经济热点;网红打卡点;城市地标},29.578151,106.59805,0:00,24:00,0,2.5,4,4.5
93,魁星楼,{历史古迹;城市地标;网红打卡点},29.565976,106.580028,0:00,24:00,0,2,3,4.7
94,涂鸦一条街,{人文景观;夜经济热点;网红打卡点;城市地标},29.496741,106.548765,0:00,24:00,0,1,2.5,4.7
95,重庆野生动物世界,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},29.297083,105.915733,9:30,17:00,200,0.5,1,3.6
96,钓鱼城,{历史古迹;城市地标;网红打卡点},30.011052,106.322661,8:00,17:00,0,0.5,1,4.7
97,鹅岭公园,{公园;亲子友好;网红打卡点},29.555566,106.543065,6:00,22:00,0,2.5,4,4.8
98,巫峡,{自然风光;网红打卡点;城市地标},31.037926,110.124942,0:00,24:00,0,1.5,2,4.6
99,美心红酒小镇,{游乐园/体育娱乐;沉浸式体验;亲子友好},29.66876,107.19231,9:00,18:00,0,2.5,3,4.6
100,乌江画廊（涪陵段）,{自然风光;网红打卡点;城市地标},29.616736,107.397273,0:00,24:00,0,2,3.5,4.5
101,重庆长江三峡游船,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},29.572798,106.592962,0:00,24:00,0,1,1.5,4.7
102,神女溪,{自然风光;网红打卡点;城市地标},31.126171,109.906472,8:30,13:00,0,0.5,1,4.2
103,嘉陵江,{自然风光;网红打卡点;城市地标},29.559268,106.53844,0:00,24:00,0,3,3.5,4.4
104,张飞庙,{历史古迹;城市地标;网红打卡点},30.916655,108.711905,8:00,17:30,32,1.5,2,3.5
105,白帝城,{历史古迹;城市地标;网红打卡点},31.047418,109.581727,8:00,19:00,0,2,3.5,4.7
106,金刀峡,{自然风光;网红打卡点;城市地标},30.028285,106.624741,8:00,16:30,0,2,3.5,4.5
107,天眼洞花岭,{自然风光;网红打卡点;城市地标},30.018183,106.617105,9:00,18:00,49,2,3,3.7
108,南天湖景区,{自然风光;网红打卡点;城市地标},29.579326,107.829736,8:30,17:30,58,0.5,1,4.6
109,丰都雪玉洞景区,{自然风光;网红打卡点;城市地标},29.788953,107.804914,8:30,17:30,98,3,3.5,4.5
110,重庆热雪奇迹,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},29.630592,106.363028,11:00,21:00,138,1,2,4.6
111,李子坝单轨穿楼观景平台,{人文景观;网红打卡点;城市地标},29.559763,106.544399,6:30,23:00,0,1.5,3,4.8
112,重庆海昌加勒比海水世界,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},29.561262,106.620488,10:30,22:00,45,2.5,4,4.6
113,酉阳叠石花谷,{自然风光;网红打卡点;城市地标},28.717192,108.804151,10:00,17:30,85,2,3,4.6
114,重庆科技馆,{博物馆/纪念馆;亲子友好;城市地标},29.578407,106.584431,9:30,17:00,0,3,3.5,4.8
115,云中花都,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.155456,108.530301,0:00,24:00,58,1.5,3,4.4
116,北泉风景区,{自然风光;网红打卡点;城市地标},29.864537,106.421912,13:00,21:00,0,3,3.5,4.4
117,飞跃重庆(东方广场店),{商业街区;夜经济热点;美食目的地;网红打卡点},29.563689,106.585223,10:00,22:00,29.9,1,2,4.4
118,中山四路,{历史古迹;城市地标;网红打卡点},29.571277,106.556692,0:00,24:00,0,2.5,4,4.5
119,两江国际影视城（民国街）,{文化旅游区;网红打卡点;夜经济热点},29.691163,106.82968,8:30,22:00,76,1,1.5,4.1
120,亢家寨风景区,{自然风光;网红打卡点},31.724082,109.167641,8:00,18:20,0,1,2,4.4
121,文峰景区,{文化旅游区;网红打卡点},31.078115,109.938277,8:00,16:00,33.87,2,2.5,4.5
122,重庆两江游-朝天系列,{游乐园/体育娱乐;夜经济热点;沉浸式体验;亲子友好;网红打卡点},29.573937,106.594966,20:00,21:30,138,1.5,2,4.4
123,缙云山,{自然风光;网红打卡点;城市地标},29.839486,106.388354,9:00,16:00,30,0.5,1.5,4.5
124,1941茶馆·戏院,{人文景观;夜经济热点;网红打卡点;城市地标},29.562547,106.584631,10:30,21:30,0,1,2,4.7
125,长江三峡-世纪传奇游轮,{游乐园/体育娱乐;沉浸式体验;亲子友好},29.559246,106.580972,10:00,22:00,0,2.5,4,3.7
126,万盛石林,{自然风光;网红打卡点;城市地标},28.849942,106.926006,8:30,17:00,60,3,4,4.7
127,长寿古镇,{文化旅游区;网红打卡点;夜经济热点},29.863712,107.072768,0:00,24:00,0,0.5,1,4.7
128,武陵山国家森林公园,{公园;亲子友好;网红打卡点},29.544171,107.600092,0:00,24:00,0,1,2.5,4.6
129,老君洞,{人文景观;网红打卡点;城市地标},29.547479,106.609027,8:00,17:00,0,2,3,4.8
130,统景风景区,{自然风光;网红打卡点;城市地标},29.862832,106.838263,9:00,23:30,0,3,4,4.4
131,夔门,{历史古迹;城市地标;网红打卡点},31.044275,109.588616,8:00,17:00,0,2,3,4.8
132,重庆两江游-金碧系列,{游乐园/体育娱乐;夜经济热点;沉浸式体验;亲子友好;网红打卡点},29.571286,106.596363,19:30,22:15,128,1,1.5,4.4
133,大足石刻博物馆,{博物馆/纪念馆;亲子友好;城市地标},29.751337,105.801106,9:00,16:30,0,2.5,4,4.5
134,重庆海洋世界,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},29.533533,106.518435,10:00,18:00,59.9,1.5,2,4.6
135,绿色星球动物主题公园,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},29.580997,106.579296,9:30,17:30,120,0.5,1,4.6
136,三峡之光,{人文景观;网红打卡点;城市地标},31.086515,109.89477,9:00,18:00,0,2,3,4.3
137,地心探险极地,{游乐园/体育娱乐},29.76524,106.915446,9:00,16:00,138,0.5,1.5,4.9
138,仙女山树顶漫步,{游乐园/体育娱乐},29.486446,107.738865,9:00,18:00,69,3,4,4.7
139,龙浒峡漂流,{游乐园/体育娱乐;沉浸式体验},29.247038,106.592403,0:00,24:00,0,0.5,1.5,4.3
140,联合国际大厦,{商业街区;城市地标;夜经济热点},29.563436,106.588651,0:00,24:00,0,1.5,3,4.4
141,重庆城上天幕乐游观光塔,{游乐园/体育娱乐;网红打卡点;城市地标;夜经济热点},29.549507,106.591993,10:00,22:00,0,3,4,4.3
142,龚滩古镇,{历史古迹;夜经济热点},28.925864,108.358298,0:00,24:00,0,3,4,4.5
143,重庆光环购物公园室内植物园“沐光森林”,{游乐园/体育娱乐;网红打卡点;亲子友好;夜经济热点},29.655375,106.535804,10:00,21:30,0,2,3,4.6
144,天生三桥景区-玻璃观景眺台,{自然风光;网红打卡点;夜经济热点},29.443376,107.801564,0:00,16:30,0,1.5,3,3.8
145,重庆大剧院,{人文景观;城市地标;夜经济热点},29.57611,106.587891,9:00,18:00,0,2.5,4,4.8
146,仙女山镇,{自然风光;小众秘境},29.424447,107.767388,0:00,24:00,0,0.5,2,4.7
147,茶山竹海,{自然风光;小众秘境},29.436318,105.957054,0:00,24:00,0,3,3.5,3.9
148,重庆国泰艺术中心,{美术馆/艺术馆;城市地标;夜经济热点},29.566231,106.583585,0:00,24:00,0,1.5,2,4.8
149,白马山天尺情缘景区,{游乐园/体育娱乐;网红打卡点;夜经济热点},29.383941,107.601246,0:00,24:00,0,3,4,4.2
150,磁器口转运楼,{历史古迹;美食目的地;夜经济热点},29.586181,106.457673,10:00,21:00,0,0.5,2,4.8
151,万灵古镇,{历史古迹;夜经济热点},29.495451,105.654765,9:00,18:00,0,2,3,4.7
152,兰英大峡谷,{自然风光},31.421942,109.803746,0:00,24:00,0,1,2,4.5
153,洪崖洞重逢1980街区,{商业街区;夜经济热点;沉浸式体验;网红打卡点},29.568268,106.585469,11:00,24:00,35,1.5,2,4.2
154,洞舰1号,{红色景点;沉浸式体验},29.561537,106.487523,9:30,19:00,0,1,2,2.8
155,神女峰,{自然风光;小众秘境},31.038889,110.022545,7:30,15:00,0,2.5,4,4.5
156,龚滩古镇乌江画廊,{人文景观;小众秘境},28.925779,108.358152,0:00,24:00,0,0.5,2,4.6
157,周公馆,{历史古迹;红色景点},29.571572,106.556959,9:00,19:00,0,1,2.5,4.8
158,中国黔江城市大峡谷,{自然风光},29.512663,108.822431,8:30,16:30,48,2,3,4.4
159,山城夜景,{人文景观;网红打卡点;夜经济热点;城市地标},29.590877,106.441306,0:00,24:00,0,0.5,1,4.3
160,人民解放纪念碑,{红色景点;城市地标;夜经济热点;网红打卡点},29.563475,106.583541,0:00,24:00,0,2,3,4.7
161,飞天之吻,{游乐园/体育娱乐;沉浸式体验;网红打卡点},29.385503,107.601112,9:30,17:00,0,1,1.5,4.3
162,华生园金色蛋糕梦幻王国,{游乐园/体育娱乐;亲子友好;沉浸式体验;夜经济热点},29.471612,106.474502,0:00,24:00,0,2,2.5,4.6
163,汉海鲸豚湾水世界,{游乐园/体育娱乐;亲子友好;夜经济热点},29.398751,106.555169,14:00,22:00,0,2,3,4.4
164,宝轮寺,{历史古迹;小众秘境},29.588525,106.458841,10:00,17:00,0,1,2,4.7
165,长寿湖,{自然风光;小众秘境},29.919605,107.247938,9:00,17:00,32,1,2,4.6
166,黄桷垭老街,{商业街区;夜经济热点},29.542263,106.610483,0:00,24:00,0,3,3.5,4.7
167,百里竹海,{自然风光;小众秘境},30.691387,107.573704,0:00,18:00,0,2,3,4.4
168,圣名蹦极(环球城),{游乐园/体育娱乐;沉浸式体验;网红打卡点},29.663055,106.62566,10:00,18:30,158,1,2,4.1
169,鸿恩寺公园,{公园},29.575783,106.514018,0:00,24:00,0,0.5,1.5,4.8
170,神龙峡风景区,{自然风光},29.00149,107.060789,8:30,17:30,40,2,3,4.5
171,际华园极限运动中心,{游乐园/体育娱乐;沉浸式体验},29.687669,106.836646,10:00,18:30,0,0.5,1.5,4.9
172,际华园滑雪馆,{游乐园/体育娱乐;沉浸式体验;亲子友好},29.69176,106.839563,10:00,18:30,230,1,2,4.7
173,歌乐山国家森林公园,{公园;小众秘境},29.574886,106.43382,8:00,18:00,0,1,2,4.8
174,金佛山北坡景区,{自然风光},29.046866,107.195479,8:00,17:30,150,2,2.5,4.3
175,双桂山国家森林公园,{公园;小众秘境},29.888008,107.713816,7:00,18:00,0,0.5,1.5,4.4
176,桂园,{人文景观;红色景点},29.569146,106.553487,9:00,16:30,0,2,3,4.7
177,小南海,{游乐园/体育娱乐;夜经济热点},29.649997,108.748077,0:00,24:00,0,0.5,1.5,4.6
178,重庆中央公园,{公园;亲子友好},29.722571,106.590326,0:00,24:00,0,1.5,3,4.7
179,新高湖游船(奉节港),{游乐园/体育娱乐;夜经济热点},31.035819,109.501856,0:00,24:00,0,0.5,1.5,4.4
180,戴家巷老街,{商业街区;夜经济热点},29.566477,106.581623,0:00,24:00,0,0.5,1,4.6
181,北仓文创街区,{商业街区;夜经济热点;网红打卡点},29.584855,106.544837,0:00,24:00,0,2,3,4.7
182,重庆美术馆,{美术馆/艺术馆;沉浸式体验;夜经济热点},29.566187,106.583208,10:00,18:00,0,1,2,4.7
183,天星小镇,{人文景观;夜经济热点},29.05816,107.114914,0:00,24:00,0,2.5,3,4.3
184,华岩寺,{历史古迹},29.498875,106.452647,8:00,17:00,0,3,4,4.9
185,潼南大佛寺,{历史古迹},30.192579,105.816329,8:30,17:30,0,0.5,2,4.7
186,巫溪灵巫洞,{自然风光;小众秘境},31.48892,109.603209,0:00,17:00,48,1,2.5,4.4
187,天生城文旅街区,{商业街区;夜经济热点},30.838291,108.375097,0:00,24:00,0,1,1.5,4.7
188,红岩革命纪念馆,{红色景点;历史古迹},29.559634,106.505677,9:00,17:00,0,1,2,5
189,红岩村,{红色景点;历史古迹},29.557677,106.512508,0:00,24:00,0,1,1.5,4.9
190,安居古城,{历史古迹;夜经济热点},29.994082,106.035503,0:00,24:00,0,3,4,4.4
191,奉节龙桥河景区,{自然风光},30.551611,109.371359,8:30,19:00,47,0.5,1,4.4
192,涞滩古镇,{历史古迹;非遗体验;夜经济热点},30.17977,106.500954,0:00,24:00,0,2,3.5,4.5
193,朝天门大桥,{人文景观;城市地标;夜经济热点},29.591161,106.578214,0:00,24:00,0,1,1.5,4.6
194,重庆金融历史博物馆,{博物馆/纪念馆;历史古迹},29.567264,106.590442,9:00,12:00,0,1,2,4.7
195,亢谷景区,{自然风光},31.730741,109.150855,0:00,24:00,0,2,3,4.1
196,飞越重庆悬空影院,{游乐园/体育娱乐;沉浸式体验;网红打卡点},29.564263,106.582552,10:00,22:00,29.9,2.5,3,4.3
197,重庆国际音乐啤酒节,{商业街区;节庆限定;夜经济热点},29.55086,106.593199,0:00,24:00,0,1,2,4.1
198,酉阳红石林景区,{自然风光;小众秘境},28.840088,109.102354,8:00,18:00,64,3,4,4.4
199,白象街,{商业街区;夜经济热点},29.562448,106.591176,0:00,24:00,0,0.5,1.5,4.3
200,涪陵两江游,{游乐园/体育娱乐;夜经济热点},29.718165,107.408376,10:00,20:00,0,0.5,1,4.1
201,重庆武隆天生三桥风景区-天龙天坑,{自然风光},29.440197,107.804821,0:00,24:00,0,0.5,1,4.8
202,滑石古寨景区,{人文景观},30.594795,107.730833,8:30,18:00,36,0.5,1,4.4
203,阿依河漂流,{游乐园/体育娱乐;沉浸式体验},29.151888,108.126243,8:00,15:00,81,1,2,4.1
204,长江三峡-长江孚泰号游轮,{游乐园/体育娱乐;夜经济热点},29.572276,106.592056,0:00,24:00,0,0.5,1,4.1
205,铜锣山矿山公园,{公园;小众秘境},29.74514,106.753001,8:00,20:00,0,2,2.5,4.6
206,奥体中心,{游乐园/体育娱乐;夜经济热点},29.531545,106.512241,13:30,21:00,0,1,2,4.8
207,重庆国际博览中心,{商业街区;夜经济热点},29.724984,106.548183,0:00,17:30,0,0.5,1,4.7
208,上新街,{历史古迹},29.554354,106.601031,0:00,24:00,0,1,2,4.5
209,重庆独角兽星空艺术馆,{美术馆/艺术馆;沉浸式体验;网红打卡点},29.561021,106.583203,10:00,22:00,39.9,3,4,4.9
210,仙女山观光火车站,{自然风光;网红打卡点;夜经济热点},29.512387,107.750795,8:30,16:30,0,2,3.5,4.5
211,金佛山北坡滑雪场,{游乐园/体育娱乐;亲子友好;沉浸式体验},29.02874,107.197533,0:00,24:00,0,1,1.5,3.9
212,大耳朵亲子乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验},29.693391,106.580126,9:30,18:30,39.9,1,2.5,4.4
213,涪州画舫游,{游乐园/体育娱乐;夜经济热点},29.718165,107.408376,10:00,20:00,48,2,3.5,4.1
214,神龟峡,{自然风光;小众秘境},29.11052,108.669434,8:30,16:30,128,2,3,4.4
215,熊婆婆的花园,{公园;亲子友好;网红打卡点},29.613698,106.545987,0:00,24:00,0,0.5,1,4.8
216,李子坝公园,{公园;小众秘境},29.558054,106.541513,0:00,24:00,0,0.5,1,4.5
217,广阳岛,{自然风光},29.570431,106.721789,9:30,16:30,0,1,2,4.2
218,重庆润泽射击俱乐部,{游乐园/体育娱乐;沉浸式体验},29.651532,106.573704,9:30,20:00,0,1,2,3.4
219,三峡之巅观景平台,{自然风光;网红打卡点;夜经济热点},31.0465,109.598864,8:30,19:00,0,0.5,1,4.7
220,壹华里夜景公园,{公园;夜经济热点;网红打卡点},29.514706,106.599222,0:00,24:00,0,1,1.5,4.6
221,(重庆黄水旅游度假区)毕兹卡绿宫,{自然风光;小众秘境},30.243973,108.397462,9:00,22:00,17.8,0.5,2,4.3
222,丰都九重天连天栈道,{人文景观;网红打卡点;夜经济热点},29.791891,107.818555,8:30,17:00,88,1,2,4.4
223,松溉古镇,{历史古迹;非遗体验;夜经济热点},29.059272,105.901784,0:00,24:00,0,2,3,4.6
224,东水门,{历史古迹;城市地标;夜经济热点},29.565065,106.594311,0:00,24:00,0,2,3,4.4
225,美心红酒小镇水上乐园,{游乐园/体育娱乐;亲子友好;夜经济热点},29.669273,107.193645,10:00,22:00,0,0.5,2,4.6
226,飞越重庆(解放碑八一广场店),{商业街区;沉浸式体验;网红打卡点},29.561211,106.582865,10:00,22:00,39.9,0.5,2,4.6
227,重庆沉浸式悬浮剧场,{游乐园/体育娱乐;沉浸式体验},29.561211,106.582865,10:00,21:30,39.9,0.5,2,3.8
228,黄葛古道,{历史古迹;小众秘境},29.546799,106.603468,9:00,18:00,0,2,2.5,4.7
229,黄山蒋介石官邸,{历史古迹;红色景点},29.572362,106.624297,0:00,17:00,0,1,1.5,4.5
230,牛牵峡漂流,{游乐园/体育娱乐;沉浸式体验},29.761,107.81932,13:00,15:00,158,2,2.5,4.6
231,昌州古城,{历史古迹;夜经济热点},29.698566,105.750268,0:00,24:00,0,2.5,3,4.3
232,忠县白公祠,{历史古迹},30.290399,108.028019,0:00,17:00,25,0.5,1.5,4.7
233,潼南崇龛油菜花,{自然风光;节庆限定},30.15368,105.622507,9:00,18:00,0,3,3.5,4.5
234,陈抟故里·崇龛花海景区,{人文景观;节庆限定},30.15367,105.62226,8:30,17:30,0,2,3,4.2
