id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime,star
18,杭州动物园,{游乐园/体育娱乐;亲子友好},30.218839,120.139703,7:00,17:30,20,2.5,4,4.8
19,良渚古城遗址公园,{历史古迹;小众秘境},30.386514,119.993671,9:00,17:00,55,1.5,2,4.6
20,清河坊街,{商业街区;美食目的地;夜经济热点},30.245629,120.175778,0:00,24:00,0,1,2.5,4.7
21,大奇山国家森林公园,{公园;小众秘境},29.761747,119.73794,8:30,16:00,46,1,2.5,4.6
22,虎啸峡激流探险漂流,{游乐园/体育娱乐;沉浸式体验},29.743971,119.523904,13:00,15:00,180,3,3.5,4.5
23,千岛湖东南湖区,{自然风光;网红打卡点;亲子友好},29.591235,119.082667,0:00,24:00,120,0.5,1,4.5
24,灵栖洞,{自然风光;小众秘境},29.384884,119.096752,7:30,16:00,74,0.5,2,4.6
25,云栖竹径,{公园;小众秘境},30.197803,120.097355,7:00,17:00,8,2,3,4.9
26,胡雪岩故居,{历史古迹},30.243087,120.179167,8:00,17:00,20,1.5,3,4.7
27,千岛湖天屿景区,{自然风光;网红打卡点},29.633919,119.05364,8:00,20:30,50,2,3.5,4.6
28,杭州乐园,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.167211,120.251295,10:00,17:00,160,0.5,2,4.8
29,杭州植物园,{公园;小众秘境},30.256881,120.122838,7:00,17:30,10,3,4,4.8
30,浙江省博物馆(之江馆区),{博物馆/纪念馆},30.167064,120.108693,9:00,17:00,0,2.5,4,4.8
31,杭州烂苹果乐园,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.167226,120.251329,0:00,24:00,140,0.5,2,4.7
32,瑶琳仙境,{游乐园/体育娱乐;沉浸式体验},29.892018,119.545049,8:30,16:00,110,2,3.5,4.6
33,城隍阁景区,{人文景观;网红打卡点;夜经济热点},30.24208,120.171139,8:00,20:00,30,1,2.5,4.7
34,天子地梦幻乐园,{游乐园/体育娱乐;沉浸式体验},29.789229,119.360817,7:30,18:30,90,1,2,4.9
35,龙井村,{文化旅游区;美食目的地;非遗体验},30.225096,120.111987,0:00,24:00,0,0.5,1,4.8
36,断桥残雪,{人文景观;网红打卡点},30.264551,120.158179,0:00,24:00,0,2,3,4.8
37,杭州开元森泊度假乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.139729,120.229152,10:00,18:00,60,0.5,1.5,4.7
38,超级格乐利雅粉红城堡,{游乐园/体育娱乐;网红打卡点;沉浸式体验},30.136931,120.174862,10:00,20:00,18,2,3.5,4.5
39,天屿山观景台,{人文景观;网红打卡点;夜经济热点},29.633533,119.053793,8:00,20:30,50,2,3,4.6
40,浙江自然博物院(杭州馆),{博物馆/纪念馆;亲子友好},30.282674,120.171317,9:00,17:00,0,1,1.5,4.8
41,西湖文化广场,{公园;夜经济热点},30.282153,120.169641,0:00,24:00,0,2,3.5,4.8
42,九溪烟树,{自然风光;小众秘境},30.209072,120.119682,0:00,24:00,0,0.5,1,4.8
43,九溪十八涧,{自然风光;小众秘境},30.21666,120.11452,0:00,24:00,0,3,4,4.8
44,六和塔,{历史古迹;城市地标},30.202099,120.139068,7:00,17:30,20,2,3,4.8
45,梅峰岛,{自然风光;小众秘境},29.595972,118.92783,8:00,14:50,0,0.5,1,3.8
46,小河直街历史文化街区,{商业街区},30.313767,120.142542,0:00,24:00,0,1.5,2,4.7
47,千岛湖沪马探险乐园,{游乐园/体育娱乐;亲子友好},29.520899,118.746238,8:30,17:30,68,1,2,4.7
48,上天竺法喜讲寺,{历史古迹;小众秘境},30.232941,120.102322,6:30,18:00,20,2,3,4.8
49,钱塘江游船(滨江码头),{游乐园/体育娱乐;沉浸式体验},30.216289,120.206476,9:00,21:30,85,1,2,4.6
50,虎跑公园,{公园},30.215699,120.138469,7:00,17:30,15,1,1.5,4.8
51,杭州浪浪浪水公园,{游乐园/体育娱乐;亲子友好},30.167317,120.251778,0:00,24:00,0,1,1.5,4.8
52,如梦上塘,{人文景观;小众秘境},30.331104,120.175437,14:00,23:00,0,1,2.5,4.8
53,雅鲁激流探险漂流,{游乐园/体育娱乐;亲子友好},29.950041,119.303866,13:00,15:00,0,2,2.5,4.5
54,北高峰索道,{游乐园/体育娱乐;亲子友好},30.249531,120.113155,7:30,16:00,0,1,2,4.8
55,苏堤,{公园;网红打卡点},30.238234,120.149074,0:00,24:00,0,1,2,4.9
56,塘栖古镇,{历史古迹;网红打卡点},30.482034,120.188436,0:00,24:00,0,3,3.5,4.7
57,杭州博物馆,{博物馆/纪念馆;沉浸式体验},30.244425,120.173089,9:00,16:30,0,0.5,1,4.8
58,良渚博物院,{博物馆/纪念馆;沉浸式体验},30.383341,120.034345,9:00,16:30,0,1,2.5,4.8
59,郭庄,{人文景观;小众秘境},30.250215,120.138718,8:00,17:00,10,1,2,4.8
60,白云溪漂流,{游乐园/体育娱乐;亲子友好},29.704718,118.885118,10:00,15:30,98,2,3,4.5
61,龙井峡漂流,{游乐园/体育娱乐;亲子友好},30.181211,119.128886,12:00,14:30,170,2.5,4,4.7
62,钱塘江夜游(武林门码头),{游乐园/体育娱乐;沉浸式体验;亲子友好},30.279759,120.168991,18:00,22:00,0,1.5,3,4.4
63,黄山尖,{自然风光;小众秘境},29.574168,119.113486,8:00,18:00,0,0.5,1,4.3
64,杭州千岛湖开元森泊焕境乐园,{游乐园/体育娱乐;亲子友好},29.621696,119.04507,10:00,20:00,20,2,3,4.2
65,千岛湖红山谷景区,{自然风光},29.391723,118.870494,8:30,16:00,56,0.5,1,4.8
66,千岛湖伯爵号豪华游轮,{游乐园/体育娱乐},29.611071,119.041211,9:00,15:00,330,0.5,2,4.1
67,千岛湖森林氧吧,{自然风光;网红打卡点},29.595154,119.224824,8:00,17:00,55,0.5,1.5,4.2
68,杭州运河夜游,{人文景观;夜经济热点},30.279528,120.168653,19:00,21:10,119,1.5,3,4.7
69,武林夜市,{商业街区;夜经济热点},30.267735,120.166699,17:00,23:00,0,1,2,4.6
70,龙门古镇,{历史古迹;网红打卡点},29.907164,119.958125,8:30,16:30,60,3,3.5,4.3
71,万松书院,{人文景观;沉浸式体验},30.233491,120.1679,7:30,16:30,10,2,2.5,4.6
72,大慈岩风景区,[自然风光;小众秘境},29.318742,119.297789,8:00,16:00,75,2,3,4.5
73,钱王祠,{历史古迹},30.248646,120.164978,8:00,16:30,15,2,3.5,4.7
74,太子湾公园,{公园},30.231845,120.148209,0:00,24:00,0,1.5,3,4.8
75,杭州长乔亲子乐园,{游乐园/体育娱乐;亲子友好},30.146527,120.23194,10:00,18:00,109,2,3.5,4.8
76,花港观鱼,{公园;网红打卡点},30.238309,120.148232,0:00,24:00,0,0.5,1.5,4.8
77,天目山景区,{自然风光},30.353794,119.436458,8:00,16:00,136,2.5,3,4.5
78,浙江省科技馆,{博物馆/纪念馆;沉浸式体验},30.282042,120.171172,0:00,24:00,0,1.5,2,4.7
79,大明山景区,{自然风光;小众秘境},30.091985,118.998596,7:30,17:00,25,3,4,4.7
80,飞来峰,{人文景观;城市地标;网红打卡点},30.243024,120.107219,7:00,17:30,0,2,3.5,4.9
81,天下第一财神庙,{文化旅游区;网红打卡点},30.251678,120.104414,0:00,17:00,0,3,4,4.9
82,千岛湖文渊狮城度假区,{文化旅游区;网红打卡点},29.478633,118.678015,10:40,22:00,60,2,3,4.2
83,千岛湖希尔顿水上乐园,{游乐园/体育娱乐;亲子友好},29.60893,119.084097,8:30,18:30,0,0.5,2,4.5
84,净慈禅寺,{历史古迹;小众秘境},30.235356,120.155513,6:30,17:00,0,2,3.5,4.8
85,杭州森泊水乐园,{游乐园/体育娱乐;亲子友好},30.139738,120.229146,10:00,18:00,208,0.5,1,4.6
86,柳浪闻莺,{公园;网红打卡点},30.245792,120.162605,0:00,24:00,0,2,3,4.8
87,王子谷漂流,{游乐园/体育娱乐;亲子友好},29.609686,119.236445,10:00,15:00,198,2,2.5,4.8
88,京杭大运河博物馆,{博物馆/纪念馆;沉浸式体验},30.323776,120.148156,9:00,16:30,0,0.5,2,4.8
89,千岛湖石林景区,{自然风光},29.379889,119.014659,8:30,16:00,0,0.5,1,3.7
90,湘湖,{公园;网红打卡点},30.136275,120.221555,9:00,16:00,55,2,3,4.6
91,南宋御街,{商业街区;美食目的地;夜经济热点},30.247498,120.177601,0:00,24:00,0,1,2,4.8
92,浙江省博物馆孤山馆区,{博物馆/纪念馆;沉浸式体验},30.257339,120.149955,9:00,17:00,0,1,1.5,4.5
93,千岛湖酉坞里萤火虫主题公园,{游乐园/体育娱乐;沉浸式体验;夜经济热点},29.769437,119.216559,14:00,22:00,150,0.5,1.5,4.8
94,杭州国际博览中心,{商业街区;城市地标},30.237286,120.245117,9:00,16:30,0,0.5,2,4.8
95,拱宸桥,{历史古迹;网红打卡点},30.324504,120.145416,0:00,24:00,0,0.5,1.5,4.8
96,满觉陇,{人文景观;美食目的地;小众秘境},30.22788,120.126538,0:00,24:00,0,1,2,4.9
97,千岛湖夜游,{自然风光;夜经济热点},29.609909,119.038159,18:00,20:00,218,1,2,4.8
98,杭州卧龙胜境漂流乐园,{游乐园/体育娱乐;沉浸式体验},29.362879,119.267876,13:00,15:30,0,0.5,1,4.8
99,704工程(林彪杭州行宫),{红色景点;小众秘境},30.239396,120.131601,8:00,18:00,0,1,2,4.7
100,白堤,{公园;网红打卡点},30.261371,120.155406,0:00,24:00,0,1,2,4.8
101,浙江大学(玉泉校区),{大学校园;城市地标;小众秘境},30.270239,120.12931,19:00,21:00,0,1,2.5,4.9
102,江和美海洋公园,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.274691,120.234261,9:30,17:30,88,0.5,2,4.5
103,北高峰,{自然风光;小众秘境},30.251785,120.104341,0:00,24:00,0,2,2.5,4.8
104,七里扬帆,{游乐园/体育娱乐;沉浸式体验},29.553555,119.550998,10:30,13:00,120,2.5,3,4.3
105,武林广场,{商业街区;夜经济热点;城市地标},30.276778,120.169857,0:00,24:00,0,2,3.5,4.7
106,秋水山庄,{游乐园/体育娱乐;沉浸式体验},30.26183,120.149517,9:00,21:00,0,1.5,3,4.6
107,瑶琳国家森林公园,{自然风光;小众秘境},29.944206,119.544047,8:30,16:30,58,2.5,4,4.7
108,千岛湖啤酒小镇,{游乐园/体育娱乐;美食目的地;夜经济热点},29.615558,119.152633,0:00,24:00,0,0.5,2,4.5
109,孤山,{公园;小众秘境},30.257394,120.146286,0:00,24:00,0,0.5,1,4.8
110,新叶古村,{历史古迹;小众秘境},29.335389,119.342169,8:00,16:30,60,3,3.5,3.8
111,青山湖,{公园;网红打卡点;亲子友好},30.24369,119.779653,7:30,17:00,120,1,2.5,4.8
112,森泊幻想岛,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.139934,120.22866,10:00,20:00,60,1,2,4.4
113,西泠印社,{人文景观;非遗体验},30.257083,120.146125,8:30,16:30,0,2,3,4.8
114,四眼井,{历史古迹;小众秘境},30.221775,120.142278,0:00,24:00,0,2,3.5,4.3
115,富春桃源,{自然风光;小众秘境},30.017497,119.641802,8:30,16:30,120,2,3.5,4.6
116,千岛湖豪华休闲游,{游乐园/体育娱乐;亲子友好},29.610035,119.038293,9:00,14:00,400,3,4,4.1
117,少年儿童公园,{公园;亲子友好},30.22298,120.139199,8:30,17:00,15,2,3,4.4
118,中国丝绸博物馆,{博物馆/纪念馆;非遗体验},30.22889,120.158034,9:00,17:00,0,1.5,2,4.7
119,灵山景区,{自然风光;小众秘境},30.126856,120.041259,8:30,17:00,0,2.5,4,4.6
120,千岛湖燃擎·卡丁车俱乐部,{游乐园/体育娱乐;沉浸式体验},29.613739,119.152154,9:00,21:00,150,3,4,4.2
121,千岛湖天迹热气球,{游乐园/体育娱乐;沉浸式体验},29.601367,119.158996,6:30,10:30,298,1,2,4.4
122,大兜路历史文化街区,{商业街区;美食目的地;夜经济热点},30.306422,120.151405,0:00,24:00,0,0.5,1,4.7
123,杭州运河游船,{人文景观;网红打卡点},30.279943,120.168794,9:00,20:20,119,2.5,4,4.7
124,富春江,{自然风光;夜经济热点},29.881637,119.79045,8:00,17:00,0,2,3,4.8
125,黄龙洞景区,{自然风光;网红打卡点},30.270833,120.144938,7:30,17:00,15,2,2.5,4.6
126,千岛湖“月光之恋”光影艺术夜游,{游乐园/体育娱乐;沉浸式体验;夜经济热点},29.61076,119.039612,17:00,20:00,0,2,3,4.3
127,千岛湖明豪湖边有个乐园,{游乐园/体育娱乐;亲子友好},29.599154,119.019424,8:00,11:30,0,2,3,4.2
128,千岛湖植物园,{公园;小众秘境},29.597421,119.003945,9:00,17:30,30,0.5,1,4.6
129,风之谷,{自然风光;亲子友好},30.151538,119.246282,8:30,17:00,218,2,2.5,4.6
130,严州古城景区,{历史古迹;夜经济热点},29.543767,119.498223,0:00,24:00,0,2.5,4,4.7
131,老龙井十八棵御茶园,{文化旅游区;非遗体验;美食目的地},30.22806,120.118251,8:30,17:00,10,1.5,2,4.7
132,飞越浙江(杭州乐园旗舰店),{游乐园/体育娱乐;沉浸式体验},30.168967,120.251128,8:30,22:00,46.9,3,3.5,4.6
133,玉皇山景区,{自然风光;小众秘境},30.224883,120.161536,6:30,17:00,10,1,2,4.7
134,钱塘江大桥,{人文景观;城市地标},30.19961,120.145518,0:00,24:00,0,0.5,1,4.8
135,香积寺,{历史古迹;小众秘境},30.304772,120.153063,8:00,16:45,0,0.5,2,4.7
136,平湖秋月,{人文景观;小众秘境},30.258255,120.152633,0:00,24:00,0,1,2,4.8
137,永福禅寺,{历史古迹},30.24521,120.104502,8:00,17:30,0,3,3.5,4.8
138,白云源,{自然风光;小众秘境},29.712636,119.730909,8:00,16:00,65,1.5,2,4.2
139,千岛湖啤酒博物院,{博物馆/纪念馆;沉浸式体验},29.615536,119.1545,9:30,17:30,79,1,2.5,4.1
140,千岛湖高空跳伞,{游乐园/体育娱乐;沉浸式体验},29.363467,119.191766,8:30,22:30,500,0.5,1,3.9
141,天目溪漂流,{游乐园/体育娱乐;沉浸式体验;亲子友好},29.933119,119.516484,8:00,16:30,59,2,3.5,4.2
142,梅城古镇,{历史古迹;夜经济热点},29.54482,119.507686,0:00,24:00,0,3,4,4.7
143,芹川村,{人文景观;小众秘境},29.523822,118.615115,0:00,24:00,0,0.5,2,4.5
144,杭州国家版本馆 (文润阁),{博物馆/纪念馆;城市地标;网红打卡点},30.388232,120.022086,9:00,16:00,0,2,3,4.8
145,九龙溪漂流,{游乐园/体育娱乐;沉浸式体验},29.733011,119.056992,13:00,15:30,148,0.5,1.5,4.4
146,杭州奥体中心体育馆,{游乐园/体育娱乐;城市地标},30.238966,120.239229,5:00,22:00,0,2,2.5,4.8
147,骑龙巷,{商业街区;夜经济热点},29.608473,119.050652,0:00,24:00,0,0.5,1,4.8
148,千岛湖希尔顿休闲游艇俱乐部,{游乐园/体育娱乐;沉浸式体验},29.609982,119.084857,8:30,14:30,0,1,2,3.9
149,杭州曲水兰亭,{人文景观;网红打卡点},30.256908,120.24623,0:00,24:00,0,0.5,1.5,4.7
150,南屏晚钟,{历史古迹;非遗体验},30.235474,120.155615,6:30,17:00,0,0.5,2,4.7
151,龙山岛,{游乐园/体育娱乐;亲子友好},29.611741,118.986837,8:00,12:00,0,1.5,2,4.3
152,千岛湖城中湖休闲游,{游乐园/体育娱乐;沉浸式体验;亲子友好},29.606761,119.060237,9:00,19:00,80,3,4,4.8
153,乌龟潭,{自然风光;小众秘境},30.237916,120.139669,0:00,24:00,0,0.5,1.5,4.8
154,杭州龙坞茶村,{文化旅游区;非遗体验},30.182753,120.041128,0:00,24:00,0,0.5,1.5,4.6
155,径山花海,{公园;节庆限定},30.381437,119.869701,9:00,16:30,30,0.5,1.5,4.5
156,径山寺,{历史古迹;小众秘境},30.386235,119.771495,6:00,16:00,0,3,4,4.9
157,石舍村,{人文景观;小众秘境},29.646107,119.730834,0:00,24:00,0,0.5,1,4.8
158,德寿宫遗址,{历史古迹;网红打卡点},30.243864,120.180036,9:30,17:00,0,2,2.5,4.8
159,千岛湖欢乐水世界,{游乐园/体育娱乐;沉浸式体验;亲子友好},29.604887,119.122541,8:30,18:30,0,1,2,4.5
160,十五奎巷,{人文景观;夜经济热点},30.241847,120.175106,0:00,24:00,0,1,1.5,4.7
161,岳飞墓,{历史古迹;网红打卡点},30.258563,120.14041,7:30,17:30,0,2,3.5,4.8
162,城市阳台,{人文景观;城市地标;夜经济热点},30.247924,120.223261,9:00,16:00,0,1,1.5,4.8
163,高庄,{人文景观;小众秘境},30.269229,120.084419,8:00,17:30,0,0.5,1,4.7
164,于谦祠,{历史古迹},30.235974,120.13855,8:30,16:30,0,1,2,4.8
165,芦茨村,{人文景观;小众秘境},29.690046,119.685213,0:00,24:00,0,0.5,1,4.9
166,青山湖水上森林,{公园;网红打卡点},30.260862,119.771037,8:00,16:30,0,2,3,4.7
167,黄龙体育中心,{游乐园/体育娱乐;城市地标},30.27233,120.14002,8:00,20:30,0,0.5,1.5,4.8
168,西湖博物馆,{博物馆/纪念馆;非遗体验},30.248032,120.164279,9:00,17:00,0,2,3.5,4.7
169,良渚文化村,{文化旅游区;小众秘境},30.367199,120.02118,0:00,24:00,0,0.5,1,4.7
170,吴山夜市,{商业街区;夜经济热点;美食目的地},30.258554,120.175697,18:00,23:00,0,2.5,3,4.2
171,蓝湾水上乐园,{游乐园/体育娱乐;沉浸式体验;亲子友好},29.665252,119.010191,0:00,24:00,0,0.5,1,4.6
172,武林门码头,{人文景观;小众秘境},30.279947,120.168855,0:00,24:00,0,0.5,1,4.8
173,西溪天堂商业街,{商业街区;夜经济热点},30.272345,120.094875,10:00,21:00,0,2,3.5,4.6
174,琴溪香谷景区,{自然风光;沉浸式体验},29.961887,119.599855,8:30,16:30,50,2,3.5,4.7
175,凌云天桥,{游乐园/体育娱乐;沉浸式体验},29.932778,119.540856,8:00,16:30,0,2.5,4,3.7
176,宝石流霞,{自然风光;网红打卡点},30.266268,120.152576,0:00,24:00,0,1.5,2,4.1
177,富春江夜游,{自然风光;夜经济热点},29.81411,119.689777,19:00,20:30,0,2.5,4,4.7
178,杭州西湖风景名胜区-一公园,{公园;网红打卡点},30.256318,120.16863,0:00,24:00,0,0.5,1.5,4.9
179,中国动漫博物馆,{博物馆/纪念馆;沉浸式体验;亲子友好},30.168023,120.212098,0:00,24:00,0,1,2,4.8
180,下姜村,{红色景点;小众秘境},29.379069,118.731828,0:00,24:00,0,0.5,1,4.4
181,马岭天观,{自然风光;小众秘境},29.572012,119.737188,8:00,15:30,0,2,3.5,4.6
182,梅家坞村,{文化旅游区;小众秘境},30.208674,120.093568,0:00,24:00,0,0.5,1,4.7
183,梵高星空艺术馆(杭州旗舰店),{美术馆/艺术馆;网红打卡点;沉浸式体验},30.277043,120.170598,10:00,22:00,39.9,2,3,4.6
184,天目里美术馆,{美术馆/艺术馆;网红打卡点;城市地标},30.271845,120.10589,12:00,20:00,80,2.5,4,4.7
185,东天目山景区,{自然风光;小众秘境},30.346692,119.509864,8:00,17:00,91,1,1.5,4.1
186,超山风景名胜区,{自然风光;节庆限定},30.441092,120.224263,8:00,17:00,50,0.5,1,4.6
187,双溪漂流景区,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.406617,119.844556,8:00,16:00,110,2,3.5,4
188,山湾湾激流探险,{游乐园/体育娱乐;沉浸式体验},29.969147,119.323401,13:00,15:00,0,3,3.5,4.8
189,钱江新城,{商业街区;城市地标;夜经济热点},30.246385,120.209025,0:00,24:00,0,3,3.5,4.8
190,南宋德寿宫遗址博物馆,{博物馆/纪念馆;网红打卡点},30.24388,120.18004,9:30,17:00,0,0.5,1,4.8
191,宝寿山景区,{自然风光;小众秘境},30.223587,120.017186,8:30,19:00,39,1,1.5,4.6
192,西湖外事游船,{游乐园/体育娱乐;沉浸式体验},30.257497,120.169237,9:00,21:30,48.8,0.5,1,4.7
193,青芝坞,{人文景观;美食目的地},30.265392,120.126089,0:00,24:00,0,1,1.5,4.5
194,太湖源,{自然风光;小众秘境},30.413225,119.56603,8:00,16:30,70,1,2,4.2
195,杭州悬空玻璃艺术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},30.259403,120.170064,10:00,22:00,49.9,0.5,1,3.7
196,杭州龙出没探险漂流,{游乐园/体育娱乐;沉浸式体验},29.949554,120.14411,13:00,15:00,138,2.5,3,4.5
197,杭州湘湖游船,{游乐园/体育娱乐;沉浸式体验},30.164961,120.241823,9:00,16:30,27,2,3.5,4.4
198,富春山居号游船,{游乐园/体育娱乐;沉浸式体验},30.052027,119.964041,14:00,15:00,68,3,3.5,4.5
199,北山街历史文化街区,{商业街区;夜经济热点},30.265176,120.158801,0:00,24:00,0,3,3.5,4.7
200,茅家埠景区,{人文景观;小众秘境},30.245932,120.132183,0:00,24:00,0,0.5,1,4.9
201,钱塘苏小小之墓,{历史古迹},30.258047,120.144813,0:00,24:00,25,2.5,4,4.4
202,中国茶叶博物馆,{博物馆/纪念馆;非遗体验},30.238721,120.127393,9:00,16:30,0,2,3.5,4.8
203,钱江世纪公园,{公园;城市地标},30.248996,120.241992,0:00,24:00,0,2,3.5,4.8
204,长桥,{公园;网红打卡点},30.236087,120.160841,0:00,24:00,0,2,3,4.8
205,浙江美术馆,{美术馆/艺术馆;网红打卡点},30.236852,120.163334,9:00,17:00,0,2,3.5,4.8
206,中国湿地博物馆,{博物馆/纪念馆;非遗体验},30.270195,120.09405,9:00,16:30,0,1.5,3,4.8
207,千岛湖龙川湾,{自然风光;沉浸式体验},29.466842,118.687271,8:00,16:00,0,2.5,4,4.5
208,湖滨路步行街,{商业街区;夜经济热点;美食目的地;网红打卡点},30.263017,120.167876,0:00,24:00,0,1,2.5,4.7
209,月光岛（五龙岛）,{游乐园/体育娱乐;亲子友好},29.621293,119.015673,8:00,15:00,0,2,2.5,4.4
210,山沟沟景区,{自然风光;小众秘境},30.429178,119.717282,8:00,17:00,50.9,2,3,4
211,杭州西湖风景名胜区-三天竺法镜寺,{文化旅游区;网红打卡点},30.243037,120.111571,7:00,17:00,0,0.5,1,4.7
212,雪山激流回旋漂流,{游乐园/体育娱乐;沉浸式体验},29.916797,119.279551,13:00,15:00,170,2,3,4.7
213,马岭古道,{历史古迹;小众秘境},29.686347,119.687387,0:00,24:00,0,2,2.5,4.5
214,青山殿村,{自然风光;小众秘境},30.048152,119.36357,0:00,24:00,0,1,2,4.6
215,天路飞车,{游乐园/体育娱乐;沉浸式体验},29.931794,119.539527,8:30,16:00,0,1,2.5,3.2
216,千岛湖冰火岛ATV山地越野车俱乐部,{游乐园/体育娱乐;沉浸式体验},29.572497,118.875148,8:30,17:00,0,2.5,3,4.6
217,辛巴达海洋乐园,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.399472,119.971602,9:30,17:00,69.9,0.5,1.5,4.4
218,杭州西湖风景名胜区-西湖幽静公园,{公园;小众秘境},30.244173,120.131152,0:00,24:00,0,1,2.5,3.6
219,千岛湖华美胜地度假区,{游乐园/体育娱乐;亲子友好},29.553201,118.847695,9:00,18:00,0,3,3.5,4.6
220,龙潭峡谷漂流,{游乐园/体育娱乐;沉浸式体验},29.801056,118.922398,10:30,16:30,218,2,2.5,4.5
221,千岛湖仙人谷漂流,{游乐园/体育娱乐;沉浸式体验},29.430459,119.085783,10:00,15:30,168,3,4,4.5
222,三江两岸专线游船-钱塘江夜游,{游乐园/体育娱乐;夜经济热点},30.216419,120.206385,18:00,20:00,168,1,2,4.6
223,大奇山魔幻乐园,{游乐园/体育娱乐;沉浸式体验;亲子友好},29.774601,119.727362,9:00,17:00,59.9,1,2,4.2
224,浙江大学(之江校区),{大学校园;城市地标},30.198852,120.131199,19:00,22:00,0,2.5,4,4.9
225,鼓楼,{历史古迹;夜经济热点},30.243691,120.177897,0:00,24:00,0,2.5,3,4.7
226,浙江西湖美术馆,{美术馆/艺术馆;网红打卡点},30.257456,120.151311,9:00,17:00,0,0.5,2,4.5
227,杭州恒温水世界,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.243248,120.039533,9:00,20:00,68,1,2,4.2
228,千岛湖钓鱼岛,{游乐园/体育娱乐;亲子友好},29.610285,119.102121,8:00,18:30,98,2.5,3,4.4
229,啦喜街美食广场,{商业街区;美食目的地},30.176235,120.161169,0:00,24:00,0,2.5,3,4.7
230,西溪空中揽胜氦气球,{游乐园/体育娱乐;沉浸式体验},30.279636,120.076277,9:00,17:30,159,0.5,1,4.5
231,COOL漂流乐园,{游乐园/体育娱乐;沉浸式体验},29.885039,119.477475,12:30,15:00,0,0.5,1,4
232,胡庆余堂中药博物馆,{博物馆/纪念馆;非遗体验},30.245571,120.175607,8:30,17:00,0,2,3,4.6
233,灵山幻境,{自然风光;沉浸式体验},30.12614,120.0443,8:30,17:00,57,1,1.5,4.5
234,苏东坡纪念馆,{博物馆/纪念馆;网红打卡点},30.235094,120.150418,8:30,17:00,0,0.5,1,5
235,保俶塔,{历史古迹;网红打卡点},30.267039,120.154592,0:00,24:00,0,1,2,4.8
236,法华寺,{历史古迹;网红打卡点},30.254415,120.100341,5:00,17:00,0,3,4,4.8
237,余杭区梦想小镇,{人文景观;城市地标},30.298565,120.011272,8:30,17:30,0,2,2.5,4.7
238,杨公堤,{公园;小众秘境},30.258514,120.137433,0:00,24:00,0,0.5,1.5,4.9
239,雪极星城市滑雪中心,{游乐园/体育娱乐;沉浸式体验},30.465105,120.227279,10:00,19:00,268,2,3.5,4.4
240,千岛湖鱼跃龙门漂流,{游乐园/体育娱乐;沉浸式体验},29.740367,119.104492,10:00,15:00,168,2.5,3,4.5
241,遇见博物馆·杭州馆,{博物馆/纪念馆;网红打卡点},30.19271,120.173638,10:00,18:30,0,0.5,1.5,4.3
