id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime,star
20,西岭雪山,{自然风光;城市地标;节庆限定},30.691077,103.195276,9:00,17:00,60,2,3,4.6
21,成都夜游锦江,{人文景观;夜经济热点;节庆限定},30.648064,104.089764,14:00,22:00,0,3,4,4
22,春熙路,{商业街区;网红打卡点;美食目的地;夜经济热点},30.662751,104.084506,0:00,24:00,0,2.5,4,4.9
23,盖碗儿梨园•川剧变脸吐火表演剧院•非遗传承展示基地(天府广场店),{人文景观;非遗体验;夜经济热点},30.663969,104.073195,10:00,21:30,118,2.5,3,4.7
24,青城后山,{自然风光;小众秘境},30.927146,103.487698,9:00,18:00,20,2,3,4.6
25,锦门·沉浸式民国景区,{文化旅游区;沉浸式体验;网红打卡点},30.785711,104.136014,0:00,24:00,0,0,1,4.6
26,梅花剧社·非遗川剧变脸,{人文景观;非遗体验},30.659287,104.096228,9:30,21:00,38,3,4,4.7
27,东郊记忆,{文化旅游区;网红打卡点;夜经济热点},30.674722,104.1296,0:00,24:00,0,2.5,4,4.8
28,川西竹海景区,{自然风光;小众秘境},30.346695,103.324548,8:00,17:00,57,3,3.5,4.6
29,成都天台山旅游景区,{自然风光;小众秘境},30.280143,103.125223,8:30,18:00,55,1.5,3,4.5
30,环球中心海洋乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.57505,104.070778,10:00,18:00,165,0,1.5,4.6
31,成都环球中心,{商业街区;城市地标;夜经济热点},30.574961,104.066151,10:00,22:00,0,2,2.5,4.8
32,成都融创乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.960377,103.629269,0:00,24:00,69.9,2.5,3,4.5
33,成都融创文旅城,{游乐园/体育娱乐;亲子友好;夜经济热点},30.96463,103.623171,0:00,24:00,99,2,2.5,4.7
34,黄龙溪,{历史古迹},30.324119,103.976709,0:00,24:00,0,1.5,3,4.7
35,洛带古镇,{历史古迹;美食目的地;夜经济热点},30.642898,104.332232,0:00,24:00,0,2.5,3,4.7
36,四川科技馆,{博物馆/纪念馆;亲子友好;沉浸式体验},30.666088,104.072224,9:00,17:00,0,1,1.5,4.7
37,天府广场,{商业街区;城市地标;夜经济热点},30.663443,104.072424,0:00,24:00,0,3,3.5,4.8
38,成都市人民公园,{公园;美食目的地;夜经济热点},30.663607,104.063684,6:30,22:00,0,0.5,1,4.8
39,成都融创水世界,{游乐园/体育娱乐;亲子友好},30.958704,103.626071,10:00,18:00,99,3,4,4.6
40,四川建川博物馆聚落,{博物馆/纪念馆;小众秘境},30.505602,103.625958,9:00,17:30,68,1,2,4.8
41,安仁古镇,{历史古迹;非遗体验;小众秘境;夜经济热点},30.513598,103.626007,0:00,24:00,0,0,1,4.6
42,成都热雪奇迹,{游乐园/体育娱乐;亲子友好;节庆限定},30.958874,103.626574,10:00,20:00,128,0.5,1,4.7
43,音乐百花谷,{游乐园/体育娱乐;节庆限定},30.772131,104.169104,9:00,18:00,0,2,3.5,4.8
44,刘氏庄园博物馆,{博物馆/纪念馆;历史古迹},30.510271,103.632788,9:00,17:00,20,2.5,3,4.5
45,宝光寺,{历史古迹;小众秘境},30.837922,104.167001,8:00,17:30,0,3,4,4.9
46,联华梨园社·春熙剧场川剧变脸秀,{游乐园/体育娱乐;非遗体验;},30.66455,104.08438,10:30,22:30,108,0,1.5,4.2
47,海滨城浩海立方海洋公园,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.609978,103.916696,9:00,22:00,188,1,1.5,4.7
48,蛟龙港·海滨城,{游乐园/体育娱乐;夜经济热点;亲子友好},30.609948,103.916269,9:00,22:00,0,1,2,4.7
49,九眼桥,{人文景观;美食目的地;夜经济热点},30.645775,104.095658,0:00,24:00,0,2,3.5,4.8
50,ARTE全沉浸式美术馆·成都,{美术馆/艺术馆;沉浸式体验;网红打卡点},30.674933,104.128718,10:30,21:30,69,0.5,1,4.6
51,黄龙溪欢乐田园,{游乐园/体育娱乐;亲子友好;节庆限定},30.338163,103.989587,9:00,18:00,168,0,1,4.5
52,青羊宫,{历史古迹;非遗体验;小众秘境},30.666364,104.047565,8:00,17:00,0,1,2,4.8
53,蜀兿剧院·变脸川剧·盖碗茶,{人文景观;非遗体验},30.679354,104.07915,10:00,21:00,49.9,2,3.5,4.8
54,成都欢乐谷奥特曼主题馆,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.729274,104.034719,10:30,18:00,0,2,3,4.8
55,仰天窝广场,{公园;网红打卡点;城市地标},30.9996,103.629338,0:00,24:00,0,2,3,4.8
56,成都永陵博物馆,{博物馆/纪念馆;历史古迹},30.680813,104.053622,8:30,18:00,20,1,2,4.5
57,立巢航空博物馆,{博物馆/纪念馆;亲子友好;沉浸式体验},30.575183,104.067648,10:00,18:00,158,3,3.5,4.6
58,浣花溪公园,{公园;小众秘境},30.663799,104.035644,6:00,22:00,0,0.5,2,4.8
59,国色天乡陆地乐园,{游乐园/体育娱乐;亲子友好},30.728612,103.829031,9:00,18:00,0,1.5,2,4.4
60,成都川菜博物馆,{博物馆/纪念馆;非遗体验;美食目的地},30.901292,103.937026,9:00,18:00,58.5,2.5,3,4.5
61,云顶水乡旅游度假区,{游乐园/体育娱乐;节庆限定},30.166082,103.441957,10:00,18:00,0,0,1.5,4.1
62,成都植物园,{公园;亲子友好;节庆限定},30.771388,104.135259,7:00,19:00,10,2.5,4,4.7
63,街子古镇,{历史古迹;美食目的地;小众秘境},30.820081,103.56491,0:00,24:00,0,2.5,3,4.7
64,龙泉驿欢乐田园,{游乐园/体育娱乐;亲子友好;节庆限定},30.610837,104.257597,10:00,18:00,69,2,3,4.7
65,熊猫时空馆,{博物馆/纪念馆;亲子友好;沉浸式体验},30.738261,104.153089,9:00,16:30,49.9,3,3.5,4.1
66,奎星楼街,{商业街区;美食目的地;夜经济热点},30.673758,104.061658,0:00,24:00,0,0,1,4.9
67,大慈寺,{历史古迹;美食目的地},30.659906,104.090804,8:00,17:30,0,2,3,4.8
68,琴台故径,{历史古迹},30.668842,104.053398,0:00,24:00,0,2,3,4.4
69,花舞人间,{游乐园/体育娱乐;节庆限定},30.395208,103.804054,8:30,17:30,74,1,2,4.4
70,灌县古城,{历史古迹;美食目的地;夜经济热点},31.001108,103.629505,0:00,24:00,0,0.5,2,4.7
71,离堆公园,{公园;小众秘境},31.002543,103.619895,8:30,17:30,0,0,1.5,4.8
72,蜀宴赋,{人文景观;美食目的地;夜经济热点},30.673495,104.129581,10:00,22:00,0,3,4,4.7
73,三和老爷车博物馆,{博物馆/纪念馆;小众秘境},30.604144,104.047511,9:00,17:00,98,1,2,4.7
74,安澜桥,{历史古迹;小众秘境},31.011419,103.614706,0:00,24:00,0,1.5,3,4.6
75,泰安古镇,{文化旅游区;美食目的地;小众秘境},30.926806,103.497642,0:00,24:00,0,1,1.5,4.5
76,生命奥秘博物馆,{博物馆/纪念馆;亲子友好;沉浸式体验},30.66384,104.072988,10:00,21:30,89,0,1,4.5
77,都江堰景区鱼嘴分水堤,{历史古迹;城市地标;小众秘境},31.008555,103.615378,0:00,24:00,0,2,3,4.8
78,一片森林儿童博物馆,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.468949,104.063024,0:00,24:00,89,1,2.5,4.6
79,南湖梦幻岛,{游乐园/体育娱乐;亲子友好;夜经济热点},30.505338,104.060343,9:30,17:30,139,1,2,4.7
80,成都大熊猫博物馆,{博物馆/纪念馆;亲子友好;沉浸式体验},30.739731,104.153051,9:00,17:00,0,1,2,4.3
81,金龙长城,{历史古迹},30.683219,104.3783,9:00,17:00,0,2,3.5,4.5
82,国色天乡童话世界,{游乐园/体育娱乐;亲子友好},30.728271,103.829115,9:30,18:00,0,2.5,4,4.3
83,成都city tour观光巴士,{游乐园/体育娱乐;城市地标;节庆限定},30.650532,104.056281,9:00,18:00,0,2,3,4
84,四川美术馆,{美术馆/艺术馆;城市地标;节庆限定},30.664741,104.068022,9:00,17:00,0,2.5,3,4.7
85,青羊区图书馆,{其它;小众秘境},30.672348,104.003689,9:00,20:30,0,0.5,2,4.1
86,明蜀王陵博物馆,{博物馆/纪念馆;历史古迹;非遗体验},30.649089,104.195407,9:00,17:00,0,2.5,3,4.1
87,昭觉寺,{历史古迹;小众秘境},30.714256,104.112468,8:00,17:00,0,0,1.5,4.8
88,二王庙,{历史古迹;小众秘境},31.012162,103.61688,8:00,18:00,0,1,2,4.8
89,成都文殊坊妙剧场,{人文景观;非遗体验;夜经济热点},30.678786,104.078422,10:00,22:00,0,2,3,4.5
90,道明竹艺村,{人文景观;小众秘境},30.656722,103.596845,0:00,24:00,0,2,3,4.5
91,青城前山-索道,{游乐园/体育娱乐;城市地标;小众秘境},30.916786,103.572873,8:30,17:30,0,1,1.5,4.3
92,熊猫剧院,{人文景观;亲子友好;小众秘境},30.748886,104.142326,10:00,17:30,0,0.5,2,4.2
93,洛带博客楼,{人文景观;美食目的地;夜经济热点},30.640831,104.336037,9:00,18:00,0,1.5,2,4.7
94,平乐古镇,{历史古迹;美食目的地;小众秘境},30.348685,103.339879,0:00,24:00,0,2,3.5,4.6
95,杰克船长的奇幻动物世界,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.671915,104.131434,10:00,18:00,128,2.5,3,4.7
96,蔚然花海,{公园;节庆限定},30.635832,104.321604,9:00,23:00,39.9,0.5,1,4.3
97,明月村,{人文景观;小众秘境},30.268139,103.347255,0:00,24:00,0,2.5,4,4.2
98,成都悬空玻璃艺术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},30.66311,104.085116,9:30,22:00,38.8,3,3.5,4
99,元通古镇,{历史古迹;美食目的地;小众秘境},30.739243,103.631826,0:00,24:00,0,0,1.5,4.7
100,三岔湖景区,{自然风光;小众秘境},30.282867,104.275767,0:00,24:00,0,1,2,4.5
101,成都鹿尔花园,{公园;小众秘境},30.698261,103.782867,10:00,18:00,58.9,1,1.5,4.7
102,蜀兿剧院·川剧表演(太古里店),{人文景观;非遗体验;夜经济热点},30.65449,104.090196,10:00,21:00,49.9,0.5,1,4.7
103,小熊猫森林公园,{公园;亲子友好;小众秘境},31.053038,103.732118,9:10,16:50,0,1.5,2,3.8
104,望江楼公园,{公园;亲子友好},30.63521,104.099306,9:00,18:00,0,2.5,3,4.7
105,飞沙堰,{人文景观;城市地标;历史古迹},31.004986,103.61804,0:00,24:00,0,2,3,4.8
106,日月坪,{自然风光;城市地标;历史古迹},30.698681,103.175399,8:00,21:00,240,1,2,4.2
107,空港花田,{公园;小众秘境},30.512164,103.94015,9:00,18:00,0,0,1.5,4.3
108,丹景山,{自然风光;小众秘境},31.086128,103.840218,9:00,17:00,10,3,4,4.5
109,成都松鼠部落,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.41187,104.155789,10:00,18:00,58,2.5,4,3.9
110,成都IFS雕塑庭院雕塑庭院,{商业街区;网红打卡点;美食目的地},30.6608,104.088056,10:00,22:00,0,2,3,4.7
111,罨画池,{公园;历史古迹;小众秘境},30.633588,103.680943,9:00,17:30,8,1,2,4.6
112,蓝色气流跳伞滑翔伞俱乐部,{游乐园/体育娱乐;沉浸式体验},30.613785,104.087572,9:30,18:00,500,0,1.5,4.5
113,四川大学(望江校区),{大学校园},30.637031,104.090633,9:00,18:00,0,0,1,5
114,天府花溪谷,{游乐园/体育娱乐;节庆限定},30.719144,103.437356,9:00,17:30,0,1.5,2,3.9
115,荒野之国,{自然风光;小众秘境},30.460982,104.071403,10:00,18:00,0,0.5,1,4.5
116,麓湖水城,{公园;小众秘境;夜经济热点},30.463408,104.075108,10:00,18:00,18.6,2,2.5,4.7
117,梵高星空艺术馆（成都春熙路旗舰店）,{美术馆/艺术馆;网红打卡点;沉浸式体验},30.661942,104.087136,9:00,22:00,49.9,3,3.5,4.6
118,南宝山旅游度假区,{游乐园/体育娱乐;节庆限定},30.478682,103.221808,8:00,17:30,0,1,2,4.3
119,四川活体昆虫博物馆,{博物馆/纪念馆;亲子友好;沉浸式体验},30.74399,103.998172,10:00,19:00,78,0.5,1,4.5
120,青龙湖湿地公园,{公园;亲子友好;小众秘境},30.645789,104.19914,6:00,21:30,0,0,1,4.7
121,月城湖,{自然风光;小众秘境},30.908077,103.57515,0:00,24:00,0,0,1,4.5
122,成都蜀锦织绣博物馆,{博物馆/纪念馆;非遗体验;小众秘境},30.663515,104.043405,9:00,17:30,0,1,2,4.7
123,老君山,{自然风光;小众秘境},30.397335,103.813946,0:00,24:00,0,1,2.5,4.6
124,锦江剧场,{人文景观;非遗体验;夜经济热点},30.665563,104.086836,10:00,22:00,78,0.5,1,4.7
125,西岭雪山大飞水风景区,{自然风光;小众秘境},30.635416,103.179058,9:00,17:00,30,2,2.5,4.6
126,紫坪铺水库,{自然风光;小众秘境},31.040021,103.581625,0:00,24:00,0,3,3.5,4.2
127,东安湖公园,{公园;亲子友好;节庆限定},30.597356,104.23172,8:00,18:00,0,2,2.5,4.7
128,中国泰迪熊博物馆,{博物馆/纪念馆;亲子友好;小众秘境},30.643965,103.804057,10:00,17:00,50,1,2,3.8
129,大熊猫月亮产房,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.745441,104.145819,7:30,17:30,0,3,3.5,4.6
130,成都市天府艺术公园,{公园;城市地标;节庆限定},30.71766,104.024903,0:00,24:00,0,0.5,2,4.8
131,成都市天府美术馆,{美术馆/艺术馆;城市地标;节庆限定},30.718928,104.031105,10:00,21:30,0,0.5,2,4.2
132,安顺廊桥,{人文景观;美食目的地;夜经济热点},30.647839,104.092643,0:00,24:00,0,2,3,4.7
133,水井坊博物馆,{博物馆/纪念馆;非遗体验;美食目的地},30.651294,104.092617,9:00,17:00,0,0.5,2,4.5
134,人民公园,{公园;美食目的地;夜经济热点},30.403321,104.552927,6:30,22:00,0,0,1.5,4.8
135,超级时空魔方(成都)元宇宙体验馆,{游乐园/体育娱乐;沉浸式体验;网红打卡点},30.662215,104.086992,10:00,22:00,98,1,2.5,4.2
136,地心引力减压娱乐蹦床团建中心,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.592642,104.162402,10:00,22:00,198,3,4,4.9
137,飞跃四川(春熙路茂业百货店),{商业街区;沉浸式体验;网红打卡点},30.66311,104.085116,10:00,21:30,39.9,1,2,4
138,九龙沟漂流,{游乐园/体育娱乐;节庆限定;网红打卡点},30.803485,103.525231,9:00,17:00,128,1.5,2,4.3
139,鱼嘴滑翔伞俱乐部(都江堰店),{游乐园/体育娱乐;沉浸式体验;小众秘境},31.017887,103.595699,0:00,18:00,100,1,1.5,4.7
140,塔子山公园,{公园;城市地标},30.642819,104.128828,9:00,18:00,0,0,1.5,4.7
141,大熊猫1号别墅,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.743564,104.145166,7:30,18:00,0,2.5,4,4.4
142,禧来蜀韵园,{人文景观},30.669794,104.059382,9:00,22:30,0,3,3.5,4.5
143,成都画院,{美术馆/艺术馆},30.67143,104.058614,10:00,21:30,0,2.5,4,4.6
144,水利工程,{其它;小众秘境},31.006892,103.617464,8:30,17:00,0,0.5,1,4
145,成都科幻馆,{其它;沉浸式体验;城市地标},30.796021,103.857085,10:00,18:00,0,0.5,2,4.4
146,金沙遗址博物馆乌木林,{博物馆/纪念馆;历史古迹;小众秘境},30.685706,104.0194,0:00,24:00,0,2,3.5,4.3
147,铁像寺水街,{商业街区;美食目的地;夜经济热点},30.563896,104.055545,0:00,24:00,0,1.5,2,4.8
148,西蜀第一街牌坊,{商业街区;网红打卡点;城市地标},30.653794,104.056252,0:00,24:00,0,3,3.5,4.4
149,五凤溪古镇,{历史古迹;美食目的地;夜经济热点},30.61175,104.489522,0:00,17:00,0,3,3.5,4.6
150,伏龙观,{历史古迹},31.003425,103.619584,8:30,17:00,0,1,2,4.5
151,四川省图书馆,{博物馆/纪念馆;小众秘境},30.665029,104.069908,9:00,21:00,0,3,4,4.6
152,成都世纪城新国际会展中心,{商业街区;城市地标;夜经济热点},30.562176,104.084309,9:00,19:00,0,2,3.5,4.8
153,七重空间大国重器互动体验馆,{游乐园/体育娱乐;沉浸式体验},30.63315,103.996615,10:00,17:00,0,3,3.5,4.4
154,成都市凤凰山体育公园,{游乐园/体育娱乐;城市地标;小众秘境},30.774597,104.084673,0:00,24:00,0,0,1,4.7
155,西岭峡谷漂流,{游乐园/体育娱乐;节庆限定;小众秘境},30.68146,103.263086,0:00,24:00,98,3,3.5,4.6
156,洛带恐龙大世界,{游乐园/体育娱乐;亲子友好;小众秘境},30.68075,104.376803,9:00,17:30,29.9,1,2,3.7
157,问花村,{人文景观;小众秘境},30.831192,103.590189,8:30,18:00,29,2,3,4.3
158,犀浦,{商业街区;美食目的地;夜经济热点},30.759317,103.979253,0:00,24:00,0,1,2,3.7
159,刘湘墓,{红色景点;小众秘境},30.654267,104.054163,0:00,24:00,0,0,1.5,4.5
160,东门市井,{人文景观;美食目的地;夜经济热点},30.623592,104.131785,0:00,24:00,0,0,1.5,4.7
161,成都独角兽星空艺术馆,{美术馆/艺术馆;亲子友好;网红打卡点;沉浸式体验},30.663499,104.085168,10:00,22:00,49.9,2,3.5,4.3
162,熊猫主题邮局,{商业街区;亲子友好;网红打卡点},30.666271,104.063326,9:00,20:00,0,1,1.5,4.5
163,成都市文化公园,{公园;美食目的地;夜经济热点},30.666781,104.049488,6:00,22:00,0,2,3,4.7
164,玉垒阁,{人文景观;城市地标;网红打卡点},31.007591,103.621034,8:00,17:30,0,0.5,2,4.5
165,赵公山,{自然风光;小众秘境},30.961146,103.554995,0:00,24:00,0,1.5,3,3.6
166,东安湖体育公园,{游乐园/体育娱乐;城市地标;节庆限定},30.60287,104.255458,10:00,21:00,0,3,4,4.8
167,汉昭烈庙,{历史古迹;小众秘境},30.650854,104.055793,9:00,17:00,0,1,2.5,4.7
168,香香巷,{人文景观;美食目的地;夜经济热点},30.659433,104.096619,0:00,24:00,0,1,2,4.6
169,成都超音速国际卡丁车公园,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.653854,104.167395,10:00,22:00,0,3,3.5,4.7
170,中国西部国际博览城,{商业街区;城市地标},30.429115,104.08547,9:00,17:00,0,2.5,4,4.7
171,光严禅院,{历史古迹;小众秘境},30.820841,103.53225,0:00,18:00,0,1,2,4.5
172,成都金融城演艺中心,{人文景观;城市地标},30.580675,104.076134,10:00,18:00,0,2,3.5,4.7
173,新都尖锋旱雪四季滑雪场,{游乐园/体育娱乐;亲子友好;节庆限定},30.852891,104.107468,13:30,17:30,110,2.5,3,4.6
174,成都凤凰山体育中心,{游乐园/体育娱乐;城市地标},30.775864,104.083704,8:00,22:00,0,0.5,1,4.7
175,天鹅湖,{公园;小众秘境},30.741746,104.152451,0:00,24:00,0,2,3,3.9
176,成都图书馆,{博物馆/纪念馆;小众秘境},30.658928,104.067196,9:00,22:00,0,2,3.5,5
177,蓝色气流高空跳伞,{游乐园/体育娱乐;沉浸式体验;小众秘境},30.656797,103.642849,9:00,19:00,1980,1,2,4.9
178,四川大学(望江校区)-博物馆,{大学校园;小众秘境},30.641564,104.097613,9:00,17:00,0,0.5,1,4.8
179,宝山旅游景区,{自然风光;节庆限定;小众秘境},31.23076,103.781066,8:00,17:30,0,1,1.5,4.6
180,都江堰西街,{商业街区;美食目的地;夜经济热点},31.003788,103.621136,0:00,24:00,0,1,2,4.6
181,成都华熙LIVE·528M空间,{商业街区;夜经济热点;美食目的地},30.597419,104.1522,0:00,24:00,0,3,3.5,4.8
182,成都龙泉山丹景台旅游景区,{文化旅游区;城市地标;网红打卡点},30.3569,104.261791,9:00,17:00,0,2,3.5,4.4
183,无根山竹艺公园,{公园;非遗体验;小众秘境},30.65304,103.591778,9:00,17:00,0,1,1.5,4.3
184,成都国际非物质文化遗产博览园,{文化旅游区;非遗体验;节庆限定},30.674502,103.936551,9:00,21:00,0,1,2.5,4.5
185,刘备墓,{历史古迹},30.654625,104.054089,9:00,18:00,0,0.5,1,4.7
186,麓湖生态城,{公园;小众秘境},30.46932,104.070708,0:00,24:00,0,2,3,4.9
187,美洲四季滑雪场,{游乐园/体育娱乐;亲子友好;节庆限定},30.584252,104.038162,10:00,22:00,98,2.5,3,4.3
188,杜甫草堂博物馆,{博物馆/纪念馆;历史古迹},30.666397,104.034848,8:30,19:00,0,2,3,4.8
189,龙兴寺,{历史古迹},30.996604,103.94873,9:00,17:00,0,2.5,4,4.7
190,白鹿音乐小镇,{文化旅游区;节庆限定;小众秘境},31.209988,103.920738,0:00,24:00,0,1.5,3,4.6
191,文殊坊文殊院历史文化保护区,{文化旅游区},30.678617,104.075116,0:00,24:00,0,1,2,4
192,明城墙,{历史古迹;城市地标},31.003313,103.622516,0:00,24:00,0,3,4,4.8
193,卧铁,{历史古迹},31.001968,103.620897,8:00,18:00,0,0,1.5,4
194,四川大飞机科普馆,{博物馆/纪念馆;亲子友好;沉浸式体验},30.553391,103.94676,8:40,16:30,0,0,1,4.4
195,刘文彩住房,{历史古迹;小众秘境},30.511271,103.6346,9:00,17:00,0,0,1.5,4.8
196,三道堰,{人文景观;美食目的地;夜经济热点},30.873343,103.919723,0:00,24:00,0,3,3.5,4.6
197,成都龙泉洛带跳伞 Skydive Lodi,{游乐园/体育娱乐;沉浸式体验},30.65442,104.328342,8:00,18:00,100,1.5,2,4
198,易园园林艺术博物馆,{博物馆/纪念馆;小众秘境},30.72387,104.021381,9:00,18:00,0,0,1,4.7
199,遇见未来潮玩运动馆,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.725035,104.039911,10:00,22:00,0,2,3.5,4.6
200,锦城湖,{公园;小众秘境},30.578226,104.048301,0:00,24:00,0,1,2,4.9
201,LA CADIERE 花园城,{公园;小众秘境},30.446858,104.074097,10:00,20:00,0,0,1.5,4.5
202,天府芙蓉园,{公园;节庆限定;小众秘境},30.598505,103.991636,9:00,22:00,0,0,1,4.6
203,成佳茶叶休闲旅游区,{文化旅游区},30.190051,103.385557,0:00,24:00,0,1.5,3,3.7
204,桂湖公园,{公园},30.829791,104.165306,8:30,17:00,0,1.5,2,4.5
205,葛仙山,{自然风光;小众秘境},31.179563,103.952833,9:00,17:00,0,2,2.5,4.6
206,金沙遗址博物馆-遗迹馆,{博物馆/纪念馆;历史古迹},30.687278,104.02002,9:00,18:00,0,0.5,1,4.8
207,奈尔宝家庭中心（成都环球店）,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.572785,104.067652,10:00,21:00,99,1,2,4.7
208,棠湖公园,{公园;小众秘境},30.576629,103.9249,6:00,21:00,0,0.5,1,4.7
209,刘文辉旧居陈列馆,{历史古迹;小众秘境},30.515791,103.634088,9:00,17:00,18,1.5,2,4.2
210,小猪佩奇欢乐乐园(成都店),{游乐园/体育娱乐;亲子友好;沉浸式体验},30.59112,104.076554,10:00,21:00,0,0,1.5,4.6
211,安仁古镇-公馆老街,{历史古迹;夜经济热点},30.514067,103.624968,0:00,24:00,0,1,1.5,4.5
212,多彩山地滑水,{游乐园/体育娱乐;节庆限定},30.718723,103.509578,9:00,18:00,0,2,3,4.3
213,夹关镇,{历史古迹;美食目的地;夜经济热点},30.263957,103.228689,0:00,24:00,0,1,1.5,4.4
214,成都锦城公园,{公园;城市地标},30.576893,104.05894,0:00,24:00,0,0,1,4.7
215,长藤鬼校(春熙路IFS店),{游乐园/体育娱乐;沉浸式体验;夜经济热点},30.661123,104.086563,10:00,3:00,0,2.5,4,4.3
216,三圣花乡旅游区,{文化旅游区;美食目的地;夜经济热点},30.582361,104.148538,0:00,24:00,0,2.5,4,4.6
217,锦城梨园,{人文景观;非遗体验;夜经济热点},30.668157,104.081534,10:00,22:30,0,1,2.5,4.7
218,兴隆湖湿地公园,{公园;城市地标},30.405278,104.099094,0:00,24:00,0,3,4,4.7
219,鹤鸣山,{人文景观},30.641017,103.411505,0:00,24:00,0,0.5,2,4.6
220,浩海立方海洋乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验},30.609948,103.916269,9:00,22:00,0,3,4,4.7
221,又一村,{人文景观;小众秘境},30.939583,103.480518,0:00,24:00,0,0,1.5,4.1
222,街子悠游岛,{游乐园/体育娱乐;亲子友好},30.812585,103.565753,10:00,18:00,0,2.5,3,4.7
223,海豚湾水上乐园,{游乐园/体育娱乐;亲子友好;节庆限定},31.025892,103.862233,8:30,18:00,28.5,0,1,4.1
224,东湖公园,{公园},30.621803,104.094487,0:00,24:00,0,2,3,4.7
225,太阳湾风景区,{自然风光;节庆限定;小众秘境},31.242962,103.78806,8:00,17:00,36,3,3.5,4.4
226,成都新光速卡丁车俱乐部(武侯店),{游乐园/体育娱乐;沉浸式体验;亲子友好},30.659178,103.992608,13:00,22:00,128,2.5,4,4.7
227,新尚公馆·水韵Plus,{商业街区;美食目的地;夜经济热点},30.627917,104.127743,0:00,24:00,0,1.5,3,4.2
228,张松银杏,{自然风光;小众秘境},31.002832,103.620406,0:00,24:00,0,1.5,2,3.9
229,清溪园,{公园;美食目的地;小众秘境},31.001547,103.620349,8:30,18:00,0,0.5,2,4.2
230,茶溪谷,{游乐园/体育娱乐;节庆限定},31.070692,103.703725,9:00,18:00,0,1,1.5,4.5
231,梨花沟景区,{自然风光;节庆限定;小众秘境},30.904577,104.496083,0:00,24:00,0,0,1.5,3.8
232,成都新津斑竹林景区,{公园},30.495847,103.819126,0:00,24:00,0,1,1.5,4.5
233,百花潭公园,{公园},30.662354,104.050053,0:00,24:00,0,1,1.5,4.8
