id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime,star
97,深圳红立方,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.723965,114.254512,9:30,18:00,0,0.5,1,4.7
98,客家土楼(福建),{历史古迹;城市地标;非遗体验},22.535637,113.998965,10:30,19:00,0,0.5,1,4.2
99,水围1368文化街区,{商业街区;夜经济热点;美食目的地;网红打卡点},22.525026,114.068378,0:00,24:00,0,3,4,4.5
100,玫瑰小镇,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.592297,114.487594,9:00,17:00,49,2.5,4,4
101,官湖沙滩,{自然风光;网红打卡点;城市地标},22.607996,114.42919,7:00,21:00,0,1.5,3,4.5
102,后海,{人文景观;网红打卡点},22.512803,113.941981,0:00,24:00,0,2,3,4.9
103,前海石公园,{公园;亲子友好},22.532339,113.895748,0:00,24:00,0,2,2.5,4.8
104,卡鲁冰雪世界,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},22.723564,114.08611,10:00,22:00,0,2,2.5,4.5
105,南澳蓝宝石沙滩,{自然风光;网红打卡点;城市地标},22.543927,114.490429,0:00,24:00,0,2.5,4,4.5
106,冰纷万象滑冰场,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.546085,114.117812,10:30,22:00,0,1.5,2,4.5
107,深圳博物馆-古代艺术馆,{博物馆/纪念馆;亲子友好;非遗体验;城市地标},22.548602,114.108022,10:00,18:17,0,3,3.5,4.8
108,求水山景区,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.604436,114.150121,9:00,19:30,0,1.5,2,4.3
109,东涌沙滩,{自然风光;网红打卡点;城市地标},22.495454,114.59069,9:00,18:00,0,2,3,4.7
110,北站中心公园,{公园;亲子友好},22.612581,114.031468,6:00,22:00,0,1,2,4.7
111,华·美术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},22.53914,113.989372,10:00,17:30,0,2.5,3,4.4
112,深圳湾大桥,{人文景观;网红打卡点},22.493012,113.957048,0:00,24:00,0,1,2.5,4.9
113,东山寺,{历史古迹;城市地标;},22.602493,114.5263,8:00,17:00,0,2,2.5,4.8
114,深圳大鹏金沙湾沙滩,{自然风光;网红打卡点;城市地标},22.57562,114.467912,8:00,18:00,0,1.5,3,4.3
115,龙岗儿童公园,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},22.741904,114.231905,6:00,22:00,0,1,1.5,4.8
116,华强北博物馆,{博物馆/纪念馆;城市地标},22.550102,114.093668,10:00,18:00,0,2,3,4.6
117,深圳大学城,大学校园,22.590581,113.982769,7:30,21:30,0,1.5,2,4.9
118,大芬美术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},22.616079,114.144869,9:30,17:30,0,1.5,3,4.7
119,笔架山公园,{公园;亲子友好},22.568123,114.086519,0:00,17:30,0,2.5,4,4.8
120,大沙河公园,{公园;亲子友好},22.562707,113.968234,0:00,24:00,0,1,2,4.7
121,中英街历史博物馆,{博物馆/纪念馆;亲子友好;非遗体验;城市地标},22.547992,114.237533,9:00,16:30,0,1,1.5,4.7
122,锦绣中华-少数民族民居,{人文景观;网红打卡点},22.537034,113.99779,9:30,21:00,0,0.5,2,3.1
123,大鹏半岛地质公园,{公园;亲子友好},22.534584,114.537636,9:30,16:00,0,2,3,4.7
124,玫瑰海岸沙滩,{自然风光;夜经济热点;网红打卡点;城市地标},22.615324,114.381268,0:00,24:00,0,1.5,3,4.5
125,马峦山郊野公园,{公园;亲子友好},22.650439,114.332252,6:00,18:00,0,1.5,3,4.7
126,大梅沙海滩水乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},22.59867,114.315742,10:00,20:00,0,1,1.5,4.8
127,深圳湾公园-运动公园,{公园;亲子友好},22.491742,113.951518,6:00,23:00,0,1,1.5,4.8
128,清平古墟影视文化园,{文化旅游区;网红打卡点;夜经济热点},22.744132,113.835218,0:00,24:00,0,0.5,1.5,4.5
129,罗湖美术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},22.549859,114.133777,9:00,17:00,0,2,3,4.5
130,深圳湾公园-日出剧场,{公园;亲子友好},22.50479,113.958869,0:00,24:00,0,2,3,4.9
131,东湖公园,{公园;亲子友好},22.569908,114.155375,0:00,23:00,0,0.5,2,4.7
132,锦绣中华-莫高窟,{人文景观;网红打卡点},22.5375,113.996224,10:30,18:30,0,1.5,3,4.2
133,深圳市儿童公园,{公园;亲子友好},22.559966,114.130772,10:00,18:00,0,2,3,4.4
134,阳台山森林公园,{公园;亲子友好;小众秘境},22.657618,113.97127,6:00,22:00,0,2,3.5,4.7
135,东家湾沙滩,{自然风光;网红打卡点;城市地标},22.57054,114.552062,0:00,24:00,0,2,3,3.9
136,七娘山,{自然风光;网红打卡点},22.531869,114.557055,0:00,18:00,0,2,3,4.7
137,深圳美术馆(新馆),{美术馆/艺术馆;网红打卡点;沉浸式体验},22.630989,114.0303,10:00,18:00,0,1.5,2,4.8
138,背仔角沙滩,{自然风光;网红打卡点;城市地标},22.603991,114.357397,0:00,24:00,0,2,3.5,3.9
139,深圳市儿童乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},22.549651,114.017029,6:00,23:00,0,1,1.5,4.6
140,关山月美术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},22.555045,114.070815,9:00,17:00,0,1.5,2,4.7
141,钱江艺术中心,{美术馆/艺术馆;网红打卡点;沉浸式体验},22.635755,114.141927,8:00,20:00,0,0.5,2,4.5
142,邓小平画像广场,{人文景观;网红打卡点},22.547513,114.110612,0:00,24:00,0,0.5,1,4.5
143,宝安科技馆,{博物馆/纪念馆;亲子友好;城市地标},22.564157,113.918087,10:00,17:00,0,1,2,4.5
144,龙岗区科技馆,{博物馆/纪念馆;亲子友好;城市地标},22.724238,114.254217,9:30,18:00,0,1,2,4.7
145,中山公园,{公园;亲子友好},22.553583,113.925318,0:00,21:00,0,2.5,4,4.7
146,森林小火车站,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.620737,114.300269,0:00,24:00,0,1,2,3.4
147,深圳大鹏半岛国家地质自然公园博物馆,{博物馆/纪念馆;亲子友好;城市地标},22.534842,114.537654,9:30,16:30,0,2,3.5,4.7
148,铁仔山公园,{公园;亲子友好},22.600843,113.866715,0:00,18:30,0,1,1.5,4.7
149,情人岛,{人文景观;网红打卡点},22.469168,114.546808,8:00,18:30,0,2.5,3,4.5
150,深圳妇儿大厦-儿童探索馆,{游乐园/体育娱乐;亲子友好;沉浸式体验},22.558107,114.051169,10:00,20:00,0,3,3.5,4.7
151,深圳湾公园-流花山,{公园;亲子友好},22.518145,113.960529,6:00,23:00,0,2,3,4.8
152,沙鱼涌,{红色景点;小众秘境},22.619315,114.410777,0:00,24:00,20,3,4,4
153,深圳书城(中心城店),{商业街区;夜经济热点;美食目的地;网红打卡点},22.552693,114.066282,10:00,22:00,0,0.5,1,4.7
154,背仔角灯塔,{人文景观;网红打卡点;城市地标},22.597708,114.347046,6:00,24:00,0,2.5,3,4.7
155,沙井古墟,{历史古迹;城市地标;非遗体验},22.744132,113.835218,0:00,24:00,0,1.5,2,4.5
156,茶翁古镇,{文化旅游区;网红打卡点;夜经济热点},22.639788,114.280971,10:00,17:00,0,1,1.5,3.9
157,红花山公园,{公园;亲子友好},22.787267,113.907995,0:00,21:30,0,2,3,4.7
158,大鹏半岛东西冲海岸线,{自然风光;夜经济热点;网红打卡点;城市地标},22.496988,114.587437,0:00,24:00,0,1,1.5,4.8
159,园山风景区,{自然风光;网红打卡点},22.645088,114.248074,7:00,18:00,15,2,2.5,4.4
160,深圳音乐厅,{人文景观;网红打卡点},22.553073,114.063674,9:00,18:30,0,1.5,3,4.8
161,深圳中心公园,{公园;亲子友好},22.558082,114.084904,0:00,24:00,0,3,3.5,4.8
162,深圳蛇口海洋科普馆,{博物馆/纪念馆;亲子友好;城市地标},22.493342,113.933215,9:00,11:30,0,0.5,2,4.2
163,深圳美术馆(东湖馆),{美术馆/艺术馆;网红打卡点;沉浸式体验},22.577304,114.153909,9:00,17:00,0,3,4,3.5
164,龙华公园,{公园;亲子友好},22.663733,114.023117,0:00,24:00,0,1,2.5,4.4
165,光明欢乐田园,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},22.789163,113.966271,9:30,17:00,0,3,4,4.4
166,星河发展中心大厦-健身中心,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.539036,114.067965,0:00,24:00,0,2,3.5,4.1
167,荔枝公园,{公园;亲子友好},22.551843,114.108658,5:30,23:00,0,2,3,4.7
168,东冲,{自然风光;网红打卡点},22.495454,114.59069,9:00,19:00,0,1.5,2,4.7
169,华侨城国家湿地公园,{公园;亲子友好},22.533806,113.989416,9:30,17:00,0,2.5,4,4.2
170,日军侵华碉堡,{历史古迹;城市地标},22.77931,113.855686,9:00,21:00,0,0.5,1.5,4
171,大梅沙帆船游艇俱乐部,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.602864,114.317822,0:00,24:00,0,0.5,1,4.2
172,南头古城博物馆,{博物馆/纪念馆;亲子友好;非遗体验;城市地标},22.546714,113.926466,10:00,17:00,0,2,3,4.5
173,深圳失恋博物馆（东门老街旗舰店）,{博物馆/纪念馆;亲子友好;夜经济热点;城市地标},22.551553,114.125424,10:00,22:00,138,2,3.5,4.8
174,深圳湾体育中心,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.52418,113.956211,9:30,22:30,0,1.5,2,4.8
175,滨海文化公园,{公园;亲子友好},22.550402,113.889977,6:00,23:00,0,0.5,2,4.7
176,香蜜公园,{公园;亲子友好},22.55278,114.028539,6:00,23:00,0,1,2.5,4.8
177,深圳独角兽星空艺术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},22.551682,114.124635,10:00,22:00,39.9,1.5,2,4
178,东部通航·空中的士直升机飞行基地(大中华店),{游乐园/体育娱乐;沉浸式体验;亲子友好},22.547621,114.07129,8:00,22:00,0,0.5,1.5,4.2
179,龙园,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.739521,114.272187,0:00,24:00,0,1.5,2,4.7
180,女娲滨海公园,{公园;亲子友好},22.485998,113.925285,0:00,24:00,0,1.5,2,4.7
181,浪骑游艇会,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.560046,114.56792,9:00,17:30,0,3,3.5,4.2
182,白石龙音乐主题公园,{公园;亲子友好;沉浸式体验},22.602637,114.044815,0:00,24:00,0,2,2.5,4.7
183,灯塔图书馆,{博物馆/纪念馆;沉浸式体验},22.558537,114.248125,12:00,19:00,0,0.5,1,4.7
184,探洞工场(欢乐海岸店),{游乐园/体育娱乐;夜经济热点;沉浸式体验;亲子友好;网红打卡点},22.531826,113.995971,10:00,22:00,0,2.5,4,4.7
185,小凉帽农场,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.664422,114.10743,10:00,18:00,0,1,1.5,4.1
186,海贝湾潜水基地,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.546464,114.491542,8:30,17:30,0,3,3.5,4.3
187,深圳天空之城,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.562339,113.97147,10:00,18:00,0,3,4,4.7
188,深圳坝光海上跳伞基地,{游乐园/体育娱乐;沉浸式体验},22.663499,114.50974,8:00,18:00,2679,3,3.5,3.8
189,大澳湾沙滩,{自然风光;网红打卡点},22.566678,114.473557,0:00,24:00,0,2,3,4.1
190,哈特曼航空体验馆,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.586442,113.898367,10:00,18:30,666,3,4,4.3
191,观音山公园,{公园;亲子友好},22.59073,114.463006,0:00,17:00,0,3,3.5,4.1
192,深圳珠宝博物馆,{博物馆/纪念馆;亲子友好;非遗体验;城市地标},22.575667,114.134294,10:00,17:00,0,3,4,4.8
193,坪山美术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},22.713324,114.352785,9:00,17:00,0,2,3.5,4.8
194,月亮湾公园,{公园;亲子友好},22.507174,113.905261,0:00,24:00,0,3,4,4.6
195,香蜜湖1979文化创意园,{文化旅游区;网红打卡点;夜经济热点},22.558217,114.03762,0:00,24:00,0,1,2.5,4.6
196,沙鱼涌沙滩,{自然风光;网红打卡点;城市地标},22.613233,114.423108,0:00,24:00,0,2.5,3,4
197,洪湖公园,{公园;亲子友好},22.572204,114.12688,0:00,23:00,0,2,3.5,4.8
198,大雁顶,{自然风光;网红打卡点},22.531168,114.603107,7:00,16:00,0,2,3.5,4.8
199,梅林水库,{自然风光;网红打卡点},22.578353,114.034039,0:00,24:00,0,0.5,1,4.9
200,东部华侨城水公园,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},22.612073,114.312626,13:30,18:00,0,1,1.5,4.1
201,西湾滨海公园,{公园;亲子友好;小众秘境},22.602311,113.839758,0:00,24:00,0,3,3.5,4.3
202,邓小平画像,{人文景观;网红打卡点},22.547651,114.110434,0:00,24:00,0,3,4,4.5
203,立新湖公园,{公园;亲子友好;小众秘境},22.690618,113.827049,11:00,21:00,0,1,2.5,4.7
204,香格里拉雪域,{自然风光;网红打卡点},22.550111,113.988179,0:00,24:00,0,1.5,2,4.1
205,弘源寺,{历史古迹;城市地标},22.708235,113.908077,0:00,18:00,0,3,4,5
206,大鹏湾游艇,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.568409,114.47173,8:00,22:00,0,2.5,4,3.9
207,OAO艺术空间,{美术馆/艺术馆;网红打卡点;沉浸式体验},22.682048,113.814862,9:00,19:30,0,1,2,4
208,观澜河湿地公园,{公园;亲子友好},22.688765,114.049529,0:00,24:00,0,2,3,4.6
209,香蜜湖,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.553273,114.03871,0:00,21:30,0,0.5,1.5,4.8
210,马峦山瀑布,{自然风光;网红打卡点},22.643601,114.345157,7:00,18:00,0,2,2.5,4.6
211,桔钓沙莱华·帆海汇海上运动中心,{游乐园/体育娱乐;沉浸式体验;亲子友好},22.562315,114.559473,9:00,18:00,0,2,3,4.7
212,大万世居,{历史古迹;城市地标},22.687486,114.349087,9:00,12:00,0,2.5,3,4.4
213,人民公园,{公园;亲子友好;城市地标},22.55949,114.12365,0:00,24:00,0,2.5,4,4.7
214,大鹿港,{自然风光;网红打卡点},22.468628,114.508002,0:00,0:00,0,0.5,2,4.6
215,杨梅坑出海,{自然风光;网红打卡点},22.548729,114.578701,0:00,24:00,0,1,2.5,4.7
216,深圳市中心公园,{公园;亲子友好},22.538145,114.082039,0:00,24:00,0,1,1.5,4.8
217,四海公园,{公园;亲子友好},22.501741,113.933434,0:00,22:00,0,1.5,3,4.6
218,坝光海滩,{自然风光;网红打卡点;城市地标},22.650494,114.507872,0:00,24:00,0,2,3,4.1
219,碧海湾公园,{公园;亲子友好},22.590213,113.859334,8:00,18:00,0,3,3.5,4.5
220,深圳博物馆历史民俗馆,{博物馆/纪念馆;亲子友好;非遗体验;城市地标},22.549639,114.068173,10:00,18:00,0,2.5,3,4.7
221,前海演艺公园,{公园;亲子友好},22.539573,113.89869,0:00,24:00,0,1.5,3,4.7
222,南澳月亮湾双拥码头,{人文景观;网红打卡点},22.537349,114.496377,9:00,16:30,0,1,2.5,4.8
