id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime,star
67,上海城市历史发展陈列馆,{博物馆/纪念馆;亲子友好},31.245414,121.506379,9:00,21:00,0,1,2.5,4.8
68,上海共青森林公园,{公园;亲子友好;网红打卡点},31.325266,121.557183,5:00,18:00,0,2.5,4,4.8
69,东平国家森林公园,{公园;亲子友好;网红打卡点},31.689489,121.486723,8:30,16:00,35,2,3,4.6
70,锦江乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.145702,121.414948,9:00,17:30,123,1.5,2,4.4
71,新天地,{商业街区;夜经济热点;美食目的地;网红打卡点},31.227165,121.481244,0:00,24:00,0,0.5,1,4.8
72,上海星空艺术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},31.242563,121.490424,10:00,22:00,39.8,0.5,2,4.3
73,中华艺术宫,{美术馆/艺术馆;网红打卡点;沉浸式体验},31.189988,121.501334,10:00,18:00,0,3,4,4.7
74,上海老街(人民路),{商业街区;夜经济热点;美食目的地;网红打卡点},31.230123,121.495451,0:00,24:00,0,1.5,3,4.6
75,比斯特上海购物村,{商业街区;夜经济热点;美食目的地;网红打卡点},31.145974,121.686884,10:00,22:00,0,1,2,4.7
76,徐家汇书院,{人文景观;网红打卡点;城市地标},31.197035,121.443535,9:00,21:00,0,0.5,2,4.8
77,上海大观园,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.079238,120.916634,8:15,17:00,40,0.5,2,4.7
78,上海宋庆龄故居纪念馆,{博物馆/纪念馆;亲子友好;城市地标},31.210427,121.445413,9:00,17:00,0,0.5,1,5
79,世纪公园,{公园;亲子友好;网红打卡点},31.221747,121.558238,5:00,22:00,0,1,2,4.8
80,滴水湖,{公园;亲子友好;网红打卡点},30.898692,121.948201,0:00,24:00,0,0.5,2,4.8
81,上海市历史博物馆,{博物馆/纪念馆;亲子友好;城市地标},31.237071,121.477347,9:00,17:00,0,1,2.5,4.8
82,金山城市沙滩,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.714121,121.355903,8:30,21:30,40,1.5,2,4.2
83,超级时空魔方(上海元宇宙体验馆),{游乐园/体育娱乐;沉浸式体验;亲子友好},31.254955,121.504541,10:00,22:00,128,2.5,3,4.2
84,碧海金沙,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.830184,121.556153,8:30,21:00,65,0.5,1,4
85,枫泾古镇,{历史古迹;城市地标;网红打卡点;夜经济热点},30.893168,121.022096,8:00,17:00,0,3,3.5,4.7
86,外白渡桥,{人文景观;网红打卡点;城市地标},31.24957,121.49699,0:00,24:00,0,0.5,1,4.8
87,深坑秘境乐园-上海世茂精灵之城主题乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.063856,121.161784,10:00,18:00,120,2,2.5,4.2
88,东方明珠259米全透明悬空观光廊,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},31.245304,121.506414,10:00,20:00,0,1.5,3,4.2
89,中国共产党第一次全国代表大会会址,{红色景点;城市地标},31.22608,121.481627,9:00,12:00,0,1.5,2,4.8
90,时空缆车,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},30.919012,121.910306,9:30,17:30,0,1,2,4
91,七宝古镇,{历史古迹;城市地标;网红打卡点;夜经济热点},31.158938,121.361199,0:00,24:00,0,1.5,2,4.7
92,东滩湿地公园,{公园;亲子友好;网红打卡点},31.52401,121.955977,8:30,17:00,18,0.5,1,4.1
93,东方绿舟景区,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.114697,121.017139,8:30,17:00,50,2.5,4,3.6
94,浦江郊野公园,{公园;亲子友好;网红打卡点},31.054805,121.514275,8:30,17:00,0,0.5,1.5,4.5
95,上海奇迹花园,{公园;亲子友好;网红打卡点},31.060286,121.514217,8:30,17:30,0,3,4,4.5
96,“水晶公主”黄浦江游船,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},31.231249,121.507942,18:45,20:45,375,2,3,4.5
97,SKY RING 屋顶摩天轮,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},31.250707,121.478594,11:00,21:30,60,2.5,3,4.3
98,小猪佩奇的玩趣世界,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.248039,121.562358,10:00,20:00,0,2.5,3,4.6
99,1192弄老上海风情街(世纪汇广场店),{商业街区;夜经济热点;美食目的地;网红打卡点},31.234083,121.532799,10:00,22:00,0,0.5,1,4.6
100,朵云书院·旗舰店,{人文景观;网红打卡点},31.239184,121.512016,10:30,20:00,0,3,3.5,4.5
101,马勒别墅,{历史古迹;城市地标;网红打卡点},31.229207,121.462775,0:00,24:00,80,2,3.5,4.7
102,太阳岛旅游度假区,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.043011,121.079387,9:30,16:30,30,1,2.5,4.7
103,陆家嘴中心绿地,{公园;夜经济热点;亲子友好},31.243519,121.512535,5:00,22:00,0,2,3.5,4.8
104,南京西路,{商业街区;夜经济热点;美食目的地;网红打卡点},31.233077,121.459849,0:00,24:00,0,1,1.5,4.6
105,351米太空舱,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.245215,121.506569,9:00,21:00,299,1.5,3,3.5
106,创极速光轮,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.147973,121.66329,8:30,20:30,0,1.5,2,4.8
107,上海梵高星空艺术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},31.241696,121.481935,10:00,21:30,39.9,1.5,3,4.4
108,安福路,{商业街区;夜经济热点;美食目的地;网红打卡点},31.220296,121.44986,0:00,24:00,0,1.5,3,4.6
109,上海犹太难民纪念馆,{博物馆/纪念馆;亲子友好;城市地标},31.259707,121.515776,9:00,17:00,20,0.5,2,4.5
110,“龙船”黄浦江游船,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},31.227439,121.511876,19:00,21:00,264,1,2,4.2
111,泰晤士小镇,{商业街区;夜经济热点;美食目的地;网红打卡点},31.039962,121.204015,0:00,24:00,0,0.5,1,4.5
112,和平饭店博物馆,{博物馆/纪念馆;亲子友好;城市地标},31.244696,121.495976,10:00,19:00,0,3,3.5,4.8
113,南翔古镇,{历史古迹;城市地标;网红打卡点;夜经济热点},31.297143,121.313593,0:00,24:00,0,1.5,3,4.7
114,徐家汇天主教堂,{历史古迹;城市地标;网红打卡点},31.1975,121.442629,9:00,16:00,0,1.5,3,4.8
115,远望1号,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.200182,121.495666,9:00,17:00,80,0.5,2,4.5
116,上海佛罗伦萨小镇,{商业街区;夜经济热点;美食目的地;网红打卡点},31.202391,121.771214,10:00,21:00,0,1,2,4.7
117,七宝老街,{商业街区;夜经济热点;美食目的地;网红打卡点},31.158807,121.360938,0:00,24:00,0,2,3.5,4.7
118,外滩万国建筑博览群,{人文景观;夜经济热点;网红打卡点;城市地标},31.244915,121.495818,0:00,24:00,0,1,2,4.9
119,1933老场坊,{历史古迹;城市地标;网红打卡点},31.260148,121.49833,7:00,22:00,0,1,2.5,4.7
120,国家会展中心(上海),{商业街区;夜经济热点;美食目的地;网红打卡点},31.196214,121.308582,10:00,17:00,0,0.5,2,4.6
121,金陵东路渡口,{人文景观;网红打卡点},31.23815,121.499825,0:00,24:00,0,1,2,4.6
122,上海海湾国家森林公园,{公园;亲子友好;网红打卡点},30.867699,121.697069,8:30,16:30,55,1.5,2,4
123,愚园路历史风貌保护区,{历史古迹;城市地标;网红打卡点},31.227868,121.444871,0:00,24:00,0,1,2,4.8
124,顾村公园,{公园;亲子友好;小众秘境},31.344263,121.374831,6:00,18:00,0,3,4,4.6
125,上海外滩美术馆,{美术馆/艺术馆;夜经济热点;网红打卡点;沉浸式体验},31.246931,121.494113,10:00,18:00,0,3,3.5,4.6
126,周浦花海,{公园;亲子友好;小众秘境},31.125903,121.650622,8:00,17:00,0,3,4,4.4
127,上海滨江森林公园,{公园;亲子友好;网红打卡点},31.38897,121.534393,8:00,17:00,0,0.5,2,4.8
128,上海当代艺术博物馆,{博物馆/纪念馆;亲子友好;城市地标},31.206746,121.505082,11:00,19:00,0,1.5,3,4.7
129,上海植物园,{公园;亲子友好;网红打卡点},31.153874,121.450949,7:00,17:00,0,1,2.5,4.7
130,金茂大厦云中漫步,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.240849,121.512241,8:30,21:30,298,2,2.5,3.6
131,西沙明珠湖景区,{自然风光;网红打卡点},31.743883,121.263493,8:30,16:30,0,2.5,3,4.7
132,浦东新区陆家嘴图书馆,{人文景观;夜经济热点;网红打卡点;城市地标},31.247632,121.525499,8:00,22:00,0,1,2,4.8
133,思南路,{人文景观;网红打卡点;非遗体验},31.216219,121.476539,0:00,24:00,0,2,2.5,4.8
134,上海蟠龙天地,{商业街区;夜经济热点;美食目的地;网红打卡点},31.195465,121.282328,10:00,22:00,0,2.5,4,4.6
135,飞越上海(第一百货店),{商业街区;夜经济热点;美食目的地;网红打卡点},31.241421,121.48184,10:00,22:00,49.9,2.5,3,4.6
136,东林寺,{历史古迹;城市地标;网红打卡点},30.900318,121.17239,8:00,16:30,26,2,2.5,4.8
137,遇见博物馆·上海静安馆,{博物馆/纪念馆;亲子友好;城市地标},31.297082,121.449386,10:00,18:30,0,0.5,2,4.3
138,苏州河,{人文景观;网红打卡点},31.249829,121.493465,0:00,24:00,0,1,2,4.9
139,ParadoxMuseum悖论博物馆,{博物馆/纪念馆;亲子友好;城市地标},31.225906,121.471762,10:00,20:00,155,2,3.5,4.6
140,淮海路,{商业街区;夜经济热点;美食目的地;网红打卡点},31.224781,121.476199,0:00,24:00,0,2.5,3,4.7
141,佘山国家森林公园,{公园;亲子友好;网红打卡点},31.100768,121.201907,8:30,17:00,0,1,1.5,4.7
142,上海邮轮中心,{商业街区;夜经济热点;美食目的地;网红打卡点},31.408816,121.511765,0:00,24:00,0,2,3,4.8
143,上海城市规划展示馆,{博物馆/纪念馆;亲子友好;城市地标},31.237364,121.482137,9:00,17:00,0,1,2,4.8
144,广富林文化展示馆,{博物馆/纪念馆;亲子友好;城市地标;小众秘境},31.068942,121.20374,9:00,17:00,30,3,4,4.7
145,上海世博园,{游乐园/体育娱乐;沉浸式体验;亲子友好;城市地标},31.193041,121.492949,0:00,24:00,0,1,2,4.7
146,颠倒艺术馆(上海旗舰店),{美术馆/艺术馆;网红打卡点;沉浸式体验},31.242508,121.505424,10:00,22:00,77.9,1,1.5,4.2
147,鲁迅公园,{公园;亲子友好;网红打卡点},31.277458,121.489991,5:00,21:00,0,1.5,3,4.8
148,中山公园,{公园;亲子友好;网红打卡点},31.228269,121.425343,0:00,24:00,0,0.5,1,4.7
149,龙华寺,{历史古迹;城市地标;网红打卡点},31.181625,121.45827,7:00,16:30,0,0.5,1,4.9
150,世纪大道樱桃园,{公园;亲子友好},31.239775,121.520708,0:00,24:00,0,3,3.5,3.8
151,上海JOYPOLIS世嘉都市乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.240478,121.419654,11:00,21:00,118,3,3.5,4.4
152,季高兔窝窝亲子园,{游乐园/体育娱乐;亲子友好;沉浸式体验},31.147696,121.68194,0:00,24:00,49.9,2.5,4,4.5
153,长风公园,{公园;亲子友好;网红打卡点},31.230871,121.406081,8:30,17:00,0,1,2.5,4.7
154,玉佛禅寺,{人文景观;网红打卡点},31.247785,121.451529,8:00,16:30,10,1,2.5,4.9
155,263米主观光层,{人文景观;网红打卡点},31.245306,121.50642,9:00,21:00,0,1,2,4.2
156,宝龙美术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},31.164081,121.364374,10:00,18:00,0,3,4,4.7
157,北外滩国客中心,{人文景观;夜经济热点;网红打卡点;城市地标},31.252866,121.503717,6:30,22:00,0,3,3.5,4.8
158,魔都矩阵,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.252651,121.504804,10:00,20:30,90,0.5,1,4.7
159,上海儿童博物馆,{博物馆/纪念馆;亲子友好;城市地标},31.199852,121.419405,8:45,16:45,0,3,4,4.5
160,徐家汇公园,{公园;亲子友好},31.203746,121.448859,0:00,24:00,0,1,2,4.8
161,古猗园,{公园;亲子友好},31.297989,121.3229,7:00,19:30,0,1,1.5,4.8
162,上海上引+,{商业街区;夜经济热点;美食目的地;网红打卡点},31.261345,121.476012,0:00,24:00,0,1.5,3,4.5
163,虹桥丽宝广场,{商业街区;夜经济热点;美食目的地;网红打卡点},31.201474,121.316912,10:00,22:00,0,1.5,3,4.6
164,梦回大唐古风沉浸式乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.202925,121.316649,13:00,22:00,468,1,2.5,4.2
165,韩国街,{商业街区;夜经济热点;美食目的地;网红打卡点},31.174888,121.379892,17:00,23:00,0,1,1.5,4.6
166,上海野生动物园-车入区,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.062288,121.729586,9:15,16:30,0,2,3,4.2
167,ORIENS LUMINA焕光森林•东方曦望,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.946494,121.491888,19:00,22:00,119,0.5,1.5,4.3
168,消失的法老—胡夫金字塔沉浸式探索体验展,{博物馆/纪念馆;城市地标},31.234902,121.46938,10:00,22:00,0,1.5,3,3.7
169,新场古镇,{历史古迹;城市地标;网红打卡点;夜经济热点},31.031093,121.652503,0:00,24:00,0,2,3,4.6
170,西岸美术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},31.173704,121.47021,10:00,20:00,100,1,2,4.7
171,东昌路渡口,{人文景观;网红打卡点},31.235723,121.510071,7:30,21:00,0,2,3.5,4.8
172,上海国际邮轮节,{游乐园/体育娱乐;节庆限定;沉浸式体验;亲子友好},31.239546,121.419159,0:00,24:00,0,0.5,1,4.6
173,上海天文博物馆,{博物馆/纪念馆;亲子友好;城市地标},31.100782,121.199571,0:00,24:00,0,0.5,2,4.5
174,国际马戏剧场,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.062304,121.725605,9:00,17:00,50,1,1.5,4.4
175,上海世博展览馆,{博物馆/纪念馆;亲子友好;城市地标;非遗体验},31.188398,121.496501,9:00,17:00,0,0.5,1,4.8
176,上海大世界,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.23433,121.485875,11:00,23:00,60,1.5,2,4.7
177,海底世界馆,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},30.917797,121.913352,9:30,17:30,0,2.5,3,4.6
178,川沙古镇,{历史古迹;城市地标;网红打卡点;夜经济热点},31.202471,121.712141,0:00,24:00,0,0.5,1,4.5
179,豫园星空梦幻馆,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.23444,121.497437,10:00,21:30,49.9,0.5,1,4.2
180,云上海洋馆,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.105447,121.420467,9:00,18:00,130,2,2.5,4.7
181,广富林水下博物馆,{博物馆/纪念馆;亲子友好},31.068785,121.204291,9:00,16:30,0,1,2,4.7
182,张爱玲故居,{历史古迹;城市地标;网红打卡点},31.231097,121.454042,0:00,24:00,0,2,2.5,4.6
183,米奇大街,{商业街区;夜经济热点;美食目的地;网红打卡点},31.148023,121.668048,8:30,20:00,0,0.5,1.5,4.8
184,莫奈花园,{公园;亲子友好;小众秘境},31.058645,121.51431,9:00,21:00,0,1,2,4.7
185,天马山公园,{公园;亲子友好;小众秘境},31.081471,121.15945,8:30,17:00,10,1.5,2,4.6
186,上海公安博物馆,{博物馆/纪念馆;亲子友好;城市地标},31.204437,121.474777,9:00,16:30,0,0.5,1.5,4.8
187,浦发银行东方体育中心,{游乐园/体育娱乐;沉浸式体验;亲子友好;网红打卡点},31.161852,121.48398,9:00,22:00,0,1,2,4.8
188,上海图书馆(东馆),{博物馆/纪念馆;亲子友好;城市地标;非遗体验},31.226151,121.553598,13:30,20:30,0,0.5,1.5,4.8
189,喜玛拉雅美术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},31.215181,121.568386,10:00,18:00,0,1,2,4.2
190,上海外滩星空艺术馆,{美术馆/艺术馆;夜经济热点;网红打卡点;沉浸式体验},31.241345,121.48198,10:00,22:00,59.9,0.5,1,4.3
191,上海·蓝人秀,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.205681,121.430239,14:30,15:50,280,2,3,4
192,花开海上生态园,{公园;亲子友好;小众秘境},30.891863,121.122985,8:00,17:00,29,2,3,4.7
193,上海国际赛车场,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.343329,121.231754,9:00,16:00,0,2,3,4.8
194,韩湘水博园,{游乐园/体育娱乐;沉浸式体验;亲子友好},30.990344,121.335785,8:00,20:00,29.9,1.5,2,4.5
195,长兴岛郊野公园,{公园;亲子友好;小众秘境},31.406121,121.720774,8:30,17:00,0,3,4,4.6
196,张园,{公园;亲子友好;小众秘境},31.234639,121.467292,10:00,22:00,0,1,2,4.8
197,广富林考古遗址展示馆,{博物馆/纪念馆;城市地标},31.068863,121.203461,9:00,17:00,30,1.5,3,4.5
198,课植园,{公园;亲子友好;小众秘境},31.11952,121.059973,8:30,16:30,54,2,2.5,4.7
199,鹏新嘉定海洋世界,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.334285,121.280437,9:00,17:30,118,0.5,1.5,4.5
200,上海船厂滨江绿地,{公园;亲子友好;小众秘境},31.249924,121.513583,0:00,24:00,0,1,2,4.3
201,汽车博览公园,{公园;亲子友好},31.28468,121.18023,8:00,17:00,0,0.5,2,4.7
202,沙美大楼,{商业街区;夜经济热点;美食目的地;网红打卡点},31.24661,121.493144,0:00,24:00,0,1,2,4.8
203,世博文化公园,{公园;亲子友好},31.187285,121.483719,0:00,24:00,0,1,2.5,4.8
204,申园,{公园;亲子友好},31.188835,121.488794,9:00,17:00,30,1,2,4.7
205,纸片楼,{人文景观;网红打卡点},31.2441,121.486294,0:00,24:00,0,3,4,4.2
206,石库门老街,{人文景观;网红打卡点},31.224818,121.512639,0:00,24:00,0,0.5,1,4.3
207,上海万达汽车乐园,{游乐园/体育娱乐;亲子友好;沉浸式体验;网红打卡点},31.139768,121.089231,0:00,24:00,98,0.5,1,4
208,上海鲜花港,{公园;亲子友好},30.950741,121.909087,8:00,17:00,45,0.5,1,4.5
209,外滩源,{商业街区;夜经济热点;美食目的地;网红打卡点},31.246211,121.495876,0:00,24:00,0,2,3,4.7
210,北外滩滨江绿地,{公园;夜经济热点;亲子友好},31.253507,121.507602,0:00,24:00,0,0.5,1,4.9
211,南浦大桥,{游乐园/体育娱乐;沉浸式体验;亲子友好},31.211022,121.512356,0:00,24:00,0,0.5,1,4.8
212,老上海1930风情街,{商业街区;夜经济热点;美食目的地;网红打卡点},31.237426,121.482317,8:00,22:00,0,2,3.5,4.6
213,上海悬空玻璃艺术馆,{美术馆/艺术馆;网红打卡点;沉浸式体验},31.242452,121.490272,10:00,22:00,39.8,0.5,1.5,4.8
